Name,Arrival Time,TEU,Waiting Cost
HMS Shag at Sea  ,0.16,1517,3925
SS Britannic ,0.47,1201,3098
Edinburgh Trader ,0.77,2975,3037
Disco Volante ,1.05,2190,3980
USS Oakland ,1.16,1092,3231
SS Sea Witch ,1.45,1318,3544
Argonautica ,1.73,2721,3798
HMS Devonshire ,2.02,2077,3913
Immer Essen ,2.28,1356,3316
Proteus  ,2.6,2580,3871
Academic Vladislav Volkov ,2.78,1535,3742
Ning-Po  ,2.94,2925,3935
Empress ,3.08,2509,3304
Edinburgh Trader ,3.63,2848,3417
SS Sea Witch ,3.88,1260,3131
USS Haynes ,3.91,2311,3613
HMS Avenger ,4.32,2082,3400
Stealth Ship ,4.58,2821,3181
Rights-of-Man ,4.76,2981,3630
Amindra ,4.89,1370,3687
Wonkatania ,5.21,2629,3169
HMS Torrin ,5.73,2859,3157
Mary Deare ,6.12,1131,3800
USS San Pablo ,6.1,1595,3885
HMS Shag at Sea  ,6.0,1760,3397
Morning Star ,6.11,1429,3986
The Inferno ,6.5,2761,3113
Poseidon ,7.11,2179,3624
The Inferno ,7.25,2028,3187
USS Sea Tiger ,7.42,1279,3066
USS Tigerfish ,7.7,1375,3551
Batavia Queen ,8.26,2680,3318
USS Montana ,8.09,1988,3697
HMS Solent  ,8.3,1453,3662
Arabella ,8.77,1018,3333
SS Crescent Star,8.72,1997,3999
Disco Volante ,9.27,1716,3517
Stealth Ship ,9.94,1534,3046
Love Nest ,9.86,1506,3870
The Henrietta  ,10.1,2019,3150
African Queen ,10.41,2666,3820
HMS Viperess ,10.41,2602,3721
SS Britannic ,10.4,1004,3989
Altair ,11.0,1513,3394
Argonautica ,11.22,1193,3657
HMS Devonshire ,11.44,2836,3485
USS San Pablo ,11.89,1304,3105
Reaper  ,11.9,1439,3776
Ning-Po  ,12.51,2500,3349
USS Abraham Lincoln ,12.57,2406,3243
