Name,Arrival Time,TEU,Waiting Cost
USS Valhalla ,0.25,1226,3679
USS Poseidon ,0.46,1191,3807
USS Davies ,0.72,1375,3507
Sea Star ,1.07,1920,3411
Yellow Submarine ,1.3,2325,3701
Yellow Submarine ,1.45,2079,3646
Pequod ,1.78,1187,3756
The Inferno ,2.42,2873,3931
Black Pearl ,2.62,2793,3342
Yellow Submarine ,2.95,2003,3991
St. Georges ,3.17,1864,4219
SS Claridon ,3.4,1916,3677
USS Caine ,3.53,2950,3614
IJN Shinaru ,3.84,1515,3297
USS Dragonfish ,4.56,2869,3173
Gloria N ,4.9,1377,3452
Poseidon ,4.97,2854,3045
Proteus  ,5.07,1050,3737
HMS Avenger ,5.54,1648,4004
Red Witch ,5.73,1770,3293
USS Stingray  ,5.86,2384,3263
Ning-Po  ,6.15,1206,4387
SS Essess  ,6.39,1281,3574
HMS Viperess ,6.52,2930,3293
Nathan Ross ,6.65,2462,3942
Argonautica ,6.77,2708,3408
SS Britannic ,6.87,2573,3718
USS Sea Tiger ,7.06,1516,3600
USS Thunderfish ,7.27,1609,3373
Jenny ,7.41,2350,3584
HMS Torrin ,7.6,1469,2929
HMS Sutherland ,7.73,1087,3951
Arabella ,8.06,1645,3691
HMS Viperess ,8.14,1163,3648
HMS Nereid  ,8.31,1782,3654
Sea Cliff  ,8.43,1040,3675
USS Davies ,8.6,2967,3091
Caledonia II  ,9.44,1247,3160
HMS Sutherland ,9.53,2678,2982
Acheron ,9.6,2143,3136
USS Stingray  ,9.81,2287,3633
Aeolus ,10.09,2083,3310
USS Sea Tiger ,10.21,1825,3729
USS Bedford ,10.45,2106,3651
Belafonte ,10.86,1974,3924
Proteus  ,11.16,1400,3304
HMS Sherwood  ,11.25,2542,3864
Dulcibella ,11.4,1160,3524
Turtle  ,11.51,2841,4153
Batavia Queen ,11.7,2431,3657
