Name,Arrival Time,TEU,Waiting Cost
Proteus  ,0.23,1536,3953
USS Oakland ,0.6,1999,3150
USS Davies ,0.81,1801,3164
HMS Victoria ,0.87,1724,3523
Reaper  ,1.23,2333,3563
Nautilus ,1.47,1736,3138
HMS Viperess ,1.83,2440,3293
Caledonia II  ,2.13,1248,3859
Black Pearl ,2.21,1736,3011
Love Nest ,2.27,2228,3516
Disco Volante ,2.8,2518,3646
HMS Victoria ,2.99,1111,3709
St. Georges ,3.39,1637,3593
Glencairn ,3.75,1759,3136
HMS Avenger ,3.69,1729,3354
USS Sea Tiger ,3.94,2045,3078
SS Claridon ,4.1,1464,3321
SS Goliath ,4.19,1307,3510
Aquanaut 3  ,4.8,2806,3000
Flying Dutchman ,5.23,2350,3892
Empress ,5.15,1683,3486
USS Montana ,5.52,2232,3829
Rachel ,5.73,2823,3248
Q Boat ,5.88,2947,3823
HMS Sutherland ,6.19,1570,3570
Ghost ,6.5,2817,3228
Angelina  ,6.8,2132,3401
Hai Peng ,6.61,2755,3844
HMS Sea Tiger ,7.07,2664,3601
Dulcibella ,7.43,1008,3993
SSNR Seaview ,7.78,2565,3375
USS Valhalla ,7.99,2524,3938
Batavia Queen ,7.71,1183,3741
SSN Ulysses ,8.31,2081,3675
USS Sea Tiger ,8.95,1247,3694
USS Copperfin ,8.76,2774,3078
Flying Dutchman ,9.02,1394,3303
HMS Saltash Castle ,9.71,1543,3673
Immer Essen ,9.74,1399,3596
HMS Chester ,10.05,1165,3680
The Wanderer  ,10.29,2603,3332
Argonautica ,10.45,2710,3317
Rachel ,10.74,2345,3367
The Flying Wasp ,11.02,2653,3072
USS Intrepid ,11.17,1888,3916
USS Caine ,11.32,2823,3916
SS Antonia Graza ,11.59,1782,3986
Turtle  ,12.06,2219,3110
Turtle  ,12.38,2243,3148
SS Princess Irene,12.43,1984,3200
