Name,Arrival Time,TEU,Waiting Cost
Arabella ,0.33,2078,3270
Turtle  ,0.54,2847,3374
Brandenburg ,1.07,2437,3822
Argo ,1.26,2359,3230
Yellow Submarine ,2.11,1575,3437
USS Echo ,2.47,1149,3662
USS Starfish ,2.71,2499,3845
Pequod ,2.84,1710,3906
HMS Chester ,2.98,1487,3662
Sea Cliff  ,3.11,2528,3440
Jenny ,3.44,1489,3978
HMS Shag at Sea  ,3.9,1759,3238
USS Intrepid ,4.01,2394,4021
HMS Shag at Sea  ,4.64,1117,3779
USS Davies ,4.96,3000,3915
HMS Defiant ,5.32,1618,3527
Black Swan ,5.63,1199,3731
USS Intrepid ,6.38,1355,3691
HMS Venus ,6.63,1792,3431
HMS Bedford ,6.73,2312,3696
SS Andes ,6.86,1070,3896
Nautilus ,7.08,1965,4059
IJN Shinaru ,7.21,2732,3750
Belafonte ,7.35,2695,3457
Academic Vladislav Volkov ,7.77,2126,3561
HMS Solent  ,7.85,1698,4234
SS Happy Wanderer ,8.18,2371,3909
Proteus  ,8.33,1936,3780
USS Davies ,8.49,2042,4038
HMS Sea Tiger ,8.72,2192,3155
SS Claridon ,8.93,2207,3524
HMS Endeavour ,9.17,2591,3469
USS Pequod  ,9.3,1564,3814
USS Abraham Lincoln ,9.59,2488,4061
St. Georges ,9.76,2265,3571
HMS Defiant ,9.89,2030,3591
SS Britannic ,10.21,1213,3879
HMS Saltash Castle ,10.86,1383,3583
HMS Sea Tiger ,11.05,2786,4107
SS Venture ,11.3,2358,2826
USS Scotia  ,11.69,2927,3451
Academic Vladislav Volkov ,11.91,2599,3626
Flying Dutchman ,12.38,1330,3660
USS Echo ,12.61,1080,3290
SS Crescent Star,12.99,2917,3654
Empress ,13.11,2225,3286
Reaper  ,13.38,2811,3096
SS Andes ,13.52,1729,3590
Dulcibella ,13.66,2359,3443
SS Minnow Johnson  ,14.22,1346,3653
