Name,Arrival Time,TEU,Waiting Cost
Arabella ,0.27,1602,3745
SS Crescent Star,0.56,1886,3376
Deep Quest  ,0.82,1588,3768
USS Echo ,1.04,1560,3988
HMS Sea Tiger ,1.13,2212,3526
USS Aspen ,1.59,2400,3394
Jenny ,1.87,1097,3419
Jenny ,2.06,1745,3879
The Flying Wasp ,2.26,2218,3656
HMS Endeavour ,2.36,2194,3626
SS Goliath ,2.8,2516,3533
Sea Cliff  ,3.08,1066,3225
Acheron ,3.21,2115,3084
HMS Saltash Castle ,3.55,1830,3559
Morning Star ,3.62,2101,3591
USS Reluctant ,4.02,1310,3380
Argonautica ,4.21,1607,3670
HMS Shag at Sea  ,4.5,2581,3236
HMS Sea Tiger ,4.71,1138,3447
HMS Devonshire ,4.75,2607,3289
Acheron ,5.51,1410,3652
SS Britannic ,5.78,2381,3761
Arabella ,6.0,2813,3696
Rachel ,6.21,1067,3365
Morning Star ,6.01,2403,3654
Elizabeth Dane ,6.36,1633,3806
Edinburgh Trader ,6.85,1095,3926
Poseidon ,6.92,2164,3125
USS Stingray  ,7.13,1841,3112
HMS Compass Rose ,7.83,2852,3122
HMS Nereid  ,7.81,1012,3922
SS Venture ,7.93,2764,3467
SS Minnow Johnson  ,8.13,1854,3871
The Wanderer  ,8.51,2451,3542
Jenny ,8.95,1736,3832
HMS Sutherland ,8.98,1903,3381
Arabella ,9.05,2824,3552
SS Goliath ,9.44,2598,3221
USS Charleston  ,10.13,1172,3107
USS Oakland ,9.57,1315,3888
Benthic Explorer ,10.44,2748,3959
USS Copperfin ,10.47,1152,3819
HMS Saltash Castle ,10.46,2649,3941
Immer Essen ,10.83,1257,3737
SS Crescent Star,11.22,2542,3581
USS Tiger Shark ,11.66,2607,3327
Flying Dutchman ,12.19,1959,3936
USS Intrepid ,12.24,2300,3367
Rachel ,12.29,1518,3381
USS Stingray  ,12.49,1405,3097
