Name,Arrival Time,TEU,Waiting Cost
HMS Sutherland ,0.27,2505,3125
Edinburgh Trader ,0.46,2449,3984
HMS Shag at Sea  ,0.81,1247,3803
Gloria N ,1.06,1127,3927
Benthic Explorer ,1.17,2376,3186
Pequod ,1.63,1215,3810
USS Dragonfish ,1.74,2838,3988
USS Copperfin ,2.12,2321,3121
Argonautica ,2.27,1120,3661
USS Starfish ,2.38,1658,3315
USS Thunderfish ,2.74,2717,3973
The Wanderer  ,3.04,1856,3166
USS Thunderfish ,3.11,1506,3254
Sea Cliff  ,3.54,1479,3584
Liparus ,3.67,2282,3968
Black Swan ,4.06,1241,3471
Yellow Submarine ,4.11,1559,3953
SSN Ulysses ,4.5,1563,3380
Caledonia II  ,4.65,1241,3917
HMS Devonshire ,4.88,1411,3925
SS Venture ,5.26,1923,3831
SS Essess  ,5.34,1021,3820
Jenny  ,5.99,1268,3992
USS Intrepid ,6.02,2736,3836
African Queen ,6.08,2000,3805
SS Princess Irene,6.4,1703,3446
USS Intrepid ,6.68,1833,3736
USS Scotia  ,6.95,1510,3377
Benthic Explorer ,7.26,1313,3459
SS Chiku Shan ,7.29,2264,3104
Argonautica ,7.73,1240,3528
HMS Viperess ,8.06,1368,3358
USS Pequod  ,8.01,2801,3712
USS Oakland ,8.5,1920,3334
USS Thunderfish ,8.99,2516,3586
Black Swan ,8.64,1533,3667
Turtle  ,9.22,2904,3916
Black Swan ,9.62,2097,3904
SS Goliath ,9.92,1651,3674
HMS Sea Tiger ,10.25,1130,3640
USS Echo ,10.36,2375,3097
Flying Dutchman ,10.24,2604,3824
Pequod ,10.53,1899,3711
USS Sawfish ,11.54,2367,3953
St. Georges ,11.18,2668,3050
Black Hawk ,11.37,2943,3051
SS Venture ,11.96,2706,3191
Proteus  ,11.99,2570,3837
SS Venture ,12.05,1437,3037
SS Claridon ,13.01,2791,3490
