Name,Arrival Time,TEU,Waiting Cost
Aeolus ,0.48,2608,3749
Aeolus ,0.56,2523,3590
Ulysses ,0.82,1377,3606
USS Bedford ,0.98,1174,3825
Amindra ,1.38,2716,3130
Edinburgh Trader ,1.56,1058,3087
HMS Bedford ,1.87,2950,3534
HMS Compass Rose ,2.11,1454,3532
Rachel ,2.46,2379,3717
Aeolus ,2.67,1775,3173
Ghost ,2.78,2078,3555
SS Happy Wanderer ,3.17,1062,3250
Caledonia II  ,3.28,1251,3562
HMS Torrin ,3.37,2325,3531
USS Copperfin ,3.47,2695,4142
HMS Lydia ,3.65,2740,4007
The Wanderer  ,3.81,2874,3523
HMS Bedford ,3.97,1732,3708
Aeolus ,4.16,2297,3608
USS Starfish ,4.29,1341,3580
HMS Victoria ,4.5,2110,3650
Mary Deare ,4.71,2719,3101
Jenny ,4.81,1329,4016
Aeolus ,5.2,1503,3822
USS Lansing ,5.34,1291,3386
USS Oakland ,5.56,1581,3294
SS Britannic ,5.81,1593,3516
Sea Cliff  ,6.11,2648,3491
Wonkatania ,6.78,2197,3245
SS Minnow Johnson  ,7.29,2268,3497
Black Swan ,7.58,2136,3511
HMS Shag at Sea  ,8.1,1811,3366
USS Oakland ,8.23,2860,3622
USS Tigerfish ,8.54,2928,3217
The Wanderer  ,8.75,1626,3589
HMS Lydia ,9.03,2527,3896
Argonautica ,9.12,1766,3792
HMS Saltash Castle ,9.46,2196,3602
HMS Endeavour ,10.33,2731,3896
Flying Dutchman ,10.61,1189,3085
Glencairn ,10.76,1727,4245
Geronimo ,10.92,2003,3631
Edinburgh Trader ,11.07,1188,3795
The Inferno ,11.27,1750,3616
The Wanderer  ,11.37,2388,3455
The Flying Wasp ,11.46,1449,3546
USS Tigerfish ,11.59,2396,2652
HMS Bedford ,12.18,1478,4061
Stealth Ship ,12.27,2447,3232
HMS Chester ,12.62,2399,3686
