Name,Arrival Time,TEU,Waiting Cost
The Henrietta  ,0.21,1919,3225
HMS Saltash Castle ,0.48,2775,3282
Brandenburg ,0.75,1670,3525
HMS Sherwood  ,0.99,1666,3781
USS Dragonfish ,1.28,2670,3883
Liparus ,1.54,2468,3811
Black Swan ,1.78,1526,3647
HMS Sea Tiger ,2.1,1729,3631
Patna ,2.24,1094,3303
USS Haynes ,2.33,2841,3988
Red Dragon  ,2.63,1537,3012
Jenny  ,2.87,1958,3610
Caledonia II  ,3.11,2575,3536
Batavia Queen ,3.23,1108,3568
Saracen ,3.97,2239,3471
SS Chiku Shan ,4.2,1344,3442
The Flying Wasp ,4.32,2221,3157
Immer Essen ,4.23,2002,3681
Reaper  ,4.74,1830,3223
Acheron ,4.87,1988,3873
Red October ,5.17,1988,3100
Elizabeth Dane ,5.31,1711,3642
St. Georges ,5.56,1720,3778
Pequod ,6.02,2312,3581
HMS Sutherland ,5.98,1596,3248
Altair ,6.83,1918,3938
HMS Interceptor ,6.78,1442,3457
Aeolus ,7.31,1775,3837
Liparus ,7.35,2344,3577
Black Hawk ,7.62,2468,3563
Acheron ,7.75,2232,3832
Q Boat ,8.19,2437,3575
Rachel ,8.38,1064,3946
SSNR Seaview ,8.34,2970,3990
Flying Dutchman ,8.88,2645,3486
USS Tiger Shark ,8.95,2408,3607
USS Tigerfish ,9.42,2330,3438
HMS Sutherland ,9.44,2323,3427
USS Stingray  ,9.6,2087,3643
HMS Sherwood  ,9.92,2605,3114
USS Caine ,10.26,1417,3701
Turtle  ,10.5,1058,3117
HMS Endeavour ,10.7,1064,3616
The Flying Wasp ,10.91,1057,3733
African Queen ,11.2,2714,3701
Morning Star ,11.47,2458,3866
Aquanaut 3  ,12.06,2180,3676
Hai Peng ,12.22,1511,3040
Angelina  ,12.08,1451,3737
HMS Nereid  ,12.29,2160,3082
