Name,Arrival Time,TEU,Waiting Cost
HMS Saltash Castle ,0.54,1020,3370
Reaper  ,0.79,2986,3410
USS Aspen ,0.87,1170,4156
Q Boat ,0.98,1935,3117
Liparus ,1.17,2180,3305
Nautilus ,1.3,2107,4058
USS Starfish ,1.39,1470,3543
USS Belinda ,1.62,1712,3350
Aeolus ,1.87,1591,4140
HMS Saltash Castle ,1.97,2588,3059
Academic Vladislav Volkov ,2.24,2172,3544
SS Antonia Graza ,2.42,2942,3831
Rachel ,2.58,2304,3886
USS Tiger Shark ,2.73,2981,3693
USS Tigerfish ,2.96,2747,3293
HMS Solent  ,3.03,1928,3997
Jenny ,3.11,2906,3532
USS Abraham Lincoln ,3.96,1384,3582
Acheron ,4.14,2898,3457
Yellow Submarine ,4.34,1948,3755
IJN Shinaru ,4.98,2877,3907
HMS Lydia ,5.26,1548,3462
Disco Volante ,5.34,2621,3466
Love Nest ,5.43,1534,3298
Hai Peng ,5.89,1572,3933
USS Pequod  ,6.26,1429,3661
USS Scotia  ,6.63,2719,3728
Aeolus ,7.08,2230,3834
SS Essess  ,7.35,2502,3734
USS Bedford ,7.54,1702,3705
U-571  ,7.65,2845,4152
Mary Deare ,7.74,2355,3742
Brandenburg ,7.93,1202,3934
Immer Essen ,8.37,1805,3793
SS Princess Irene,8.49,1571,3828
Ulysses ,8.62,1449,3403
Batavia Queen ,8.75,1818,3104
HMS Defiant ,9.06,2605,3588
HMS Shag at Sea  ,9.16,2860,3295
Wonkatania ,9.43,2978,2891
USS Charleston  ,9.57,2600,3684
USS Oakland ,9.81,2658,3077
SS Venture ,9.91,1069,3646
HMS Compass Rose ,10.06,2710,3535
HMS Interceptor ,10.28,1291,3450
SS Sea Witch ,10.45,2928,3491
Argo ,10.58,2336,3302
Rob Roy ,10.94,1240,4125
USS Bedford ,11.29,2082,3361
Black Swan ,11.48,1316,3881
