Name,Arrival Time,TEU,Waiting Cost
Geronimo ,0.07,2906,3631
Red Dragon  ,0.47,1617,3787
Altair ,0.75,1159,4053
USS Charleston  ,0.84,2082,3560
Reaper  ,1.15,2333,3660
Q Boat ,1.28,1166,3844
Turtle  ,1.64,2391,3216
U-571  ,1.74,2531,3666
Academic Vladislav Volkov ,1.99,1123,3952
HMS Sherwood  ,2.15,2235,3701
Batavia Queen ,2.42,1362,3527
Ning-Po  ,2.68,1988,3537
The Inferno ,2.77,2503,3122
HMS Avenger ,2.96,2800,3952
USS Starfish ,3.16,2488,3880
SS Crescent Star,3.49,1783,3913
Immer Essen ,3.71,2575,4052
HMS Chester ,3.9,1286,3753
SS Goliath ,4.23,1444,3632
Ulysses ,4.54,1981,4010
Angelina  ,4.97,1506,3537
HMS Defiant ,5.28,2849,3056
SS Minnow Johnson  ,5.58,2559,2903
Mary Deare ,5.98,2010,3276
USS Starfish ,6.11,1233,3054
Patna ,6.21,2736,3624
Aquanaut 3  ,6.32,2982,3524
USS Belinda ,6.41,1782,3609
SS Crescent Star,6.46,1271,3747
HMS Torrin ,6.65,1370,3583
USS Abraham Lincoln ,6.83,2144,3636
Nathan Ross ,7.18,1613,4280
African Queen ,7.25,2319,3328
Jenny ,7.6,1446,3380
Aquanaut 3  ,7.77,3000,3222
HMS Endeavour ,7.94,1965,3562
USS Scotia  ,8.04,1642,3823
Sea Cliff  ,8.21,2785,3631
USS Tiger Shark ,8.41,2235,3868
Black Pearl ,8.75,1102,3610
Orca ,9.04,1640,3801
HMS Lydia ,9.22,1403,3222
HMS Interceptor ,9.53,2738,3402
Geronimo ,9.87,2021,3161
USS Bedford ,10.27,1929,3984
HMS Compass Rose ,10.37,1481,3282
Love Nest ,10.54,1973,3932
Ning-Po  ,10.65,2451,3244
Love Nest ,10.92,2645,3832
Red October ,11.48,2265,3517
