Name,Arrival Time,TEU,Waiting Cost
Pequod ,0.26,2196,3613
USS Bedford ,0.49,2320,3866
Arabella ,0.73,2366,3515
HMS Lydia ,1.01,2729,3331
IJN Shinaru ,1.23,2933,3274
USS Belinda ,1.63,2258,3677
Morning Star ,1.78,1189,3619
African Queen ,1.94,2970,3401
Love Nest ,2.41,1260,3141
Elizabeth Dane ,2.52,2891,3268
HMS Torrin ,2.81,2241,3349
Gloria N ,2.79,2354,3637
SS Venture ,3.15,1940,3799
Aeolus ,3.39,2178,3138
USS Poseidon ,3.78,1098,3312
SS Goliath ,4.22,1012,3746
The Wanderer  ,3.98,1975,3566
SS Happy Wanderer ,4.36,2015,3711
Stealth Ship ,4.87,1420,3117
St. Georges ,4.77,2956,3281
Angelina  ,5.16,1818,3401
Rights-of-Man ,5.65,1598,3396
The Henrietta  ,5.82,1941,3635
Acheron ,5.83,1567,3003
SS Happy Wanderer ,6.22,2842,3511
SS Chiku Shan ,6.22,1473,3851
Sea Star ,6.67,2953,3976
Stealth Ship ,7.18,1881,3338
The Wanderer  ,7.19,2883,3001
HMS Solent  ,7.4,1073,3921
Arabella ,7.51,1760,3231
SS Chiku Shan ,7.77,1154,3823
SS Venture ,8.03,2196,3032
USS Copperfin ,8.78,2324,3464
Jenny  ,8.65,2205,3683
USS Haynes ,8.91,1522,3085
HMS Torrin ,9.27,1992,3569
Love Nest ,9.79,2746,3279
Geronimo ,9.61,2764,3929
SS Britannic ,10.19,2758,3352
USS Bedford ,10.29,2862,3795
The Wanderer  ,10.27,1429,3811
USS Stingray  ,10.34,2169,3360
HMS Interceptor ,10.79,2329,3672
Dulcibella ,11.33,1606,3738
Jenny ,11.57,1672,3950
SS Chiku Shan ,11.73,1566,3994
USS Sea Tiger ,11.91,2855,3891
Sea Cliff  ,12.45,1799,3740
Dulcibella ,12.3,2824,3553
