Name,Arrival Time,TEU,Waiting Cost
Sea Star ,0.23,2759,3724
Ning-Po  ,0.54,1240,3574
St. Georges ,0.66,2930,3984
HMS Shag at Sea  ,1.04,2676,3915
Liparus ,1.25,2883,3892
SS Minnow Johnson  ,1.64,2110,3858
SS Princess Irene,1.71,1955,3874
Elizabeth Dane ,2.03,2135,3850
Proteus  ,2.31,1119,3225
SS Antonia Graza ,2.55,1726,3784
Saracen ,2.78,1905,3382
Ulysses ,3.03,2246,3425
Geronimo ,3.3,1066,3085
Argo ,3.43,2762,3729
HMS Sutherland ,3.68,2509,3089
USS Caine ,3.73,1607,3208
SS Claridon ,4.22,1618,3220
SS Goliath ,4.53,2830,3871
Rachel ,4.83,1649,3132
USS Belinda ,5.15,2739,3724
USS Copperfin ,5.35,1173,3968
USS Sea Tiger ,5.36,1312,3060
Arabella ,5.62,2468,3330
USS Tigerfish ,6.04,2236,3900
USS Haynes ,6.57,1842,3193
Hai Peng ,6.7,2894,3086
HMS Avenger ,6.81,2941,3797
USS Montana ,6.77,2496,3113
Altair ,7.1,1769,3810
The Flying Wasp ,7.61,1790,3861
Flying Dutchman ,7.4,1639,3951
Black Hawk ,7.95,1449,3955
HMS Victoria ,8.28,1172,3617
Ning-Po  ,8.52,1112,3457
Rachel ,8.72,2869,3618
Red Witch ,9.1,2745,3589
SS Sea Witch ,9.46,1798,3923
Acheron ,9.53,2297,3298
Amindra ,10.05,1504,3673
SS Happy Wanderer ,9.97,1064,3465
SS Andes ,10.13,1311,3478
Morning Star ,10.65,2167,3846
Argo ,10.72,1618,3985
USS Dragonfish ,10.99,2385,3144
The Henrietta  ,10.87,1289,3710
SS Venture ,11.43,2648,3673
Amindra ,11.61,2227,3633
Red October ,11.92,2629,3310
HMS Devonshire ,12.75,1303,3069
The Inferno ,12.64,2461,3180
