Name,Arrival Time,TEU,Waiting Cost
Mary Deare ,0.21,2332,3642
Black Swan ,0.67,2996,3798
USS Tigerfish ,0.9,2515,4071
USS Belinda ,1.16,1269,3894
HMS Solent  ,1.39,1579,3932
USS Oakland ,1.53,2436,3628
Belafonte ,1.79,2959,3930
Angelina  ,1.99,1858,3934
HMS Interceptor ,2.07,1944,3733
USS Tigerfish ,2.3,1392,3367
USS Charleston  ,2.65,1060,3984
HMS Solent  ,2.93,2270,3864
SS Antonia Graza ,3.18,2154,4053
Yellow Submarine ,3.41,2448,3783
Rob Roy ,3.65,1311,3173
Love Nest ,4.3,2512,3173
HMS Shag at Sea  ,4.57,2963,3975
African Queen ,4.71,2746,3957
Elizabeth Dane ,5.34,2177,3525
HMS Devonshire ,5.59,2080,3608
Aeolus ,5.69,2320,3247
Glencairn ,6.08,2440,3242
Liparus ,6.19,2214,3115
SS Claridon ,6.31,2640,3182
HMS Sea Tiger ,6.46,1206,3411
USS Bedford ,6.55,2652,4184
HMS Saltash Castle ,6.66,1365,3707
HMS Viperess ,6.78,1415,3604
SS Chiku Shan ,7.21,1614,3962
HMS Sutherland ,7.65,1517,3335
SS Antonia Graza ,7.96,2673,3311
Orca ,8.55,2223,3313
HMS Venus ,8.87,2444,3791
SS Princess Irene,9.72,2329,3385
SS Venture ,9.9,2098,3647
Poseidon ,10.11,1217,3889
USS Starfish ,10.37,1089,3823
HMS Torrin ,10.78,1205,3488
SSNR Seaview ,11.31,1515,3752
Liparus ,11.48,2658,3471
Wonkatania ,11.66,2162,3507
Academic Vladislav Volkov ,11.8,1320,3212
Q Boat ,12.07,1358,3461
SS Claridon ,12.35,2365,2945
Argo ,12.52,2771,3452
HMS Bedford ,12.74,1353,3261
USS Echo ,12.95,1332,3449
Jenny  ,13.27,2921,3788
Rights-of-Man ,13.57,1569,3949
The Wanderer  ,13.82,2935,3936
