Name,Arrival Time,TEU,Waiting Cost
USS Caine ,0.26,2529,3486
USS Dragonfish ,0.49,2440,3766
Hahnchen Maru ,0.78,1702,3070
HMS Shag at Sea  ,0.94,2620,3968
MS Ergenstrasse ,1.28,2916,3335
Belafonte ,1.67,2427,3506
USS Echo ,1.93,2264,3311
African Queen ,2.05,2622,3905
HMS Viperess ,2.22,2996,3717
USS Sawfish ,2.54,1253,3049
Argonautica ,2.55,1871,3882
Aquanaut 3  ,3.04,1591,3487
USS Copperfin ,3.16,1903,3758
The Inferno ,3.53,2874,3120
USS Stingray  ,3.82,1437,3800
HMS Victoria ,3.83,1157,3574
USS Haynes ,4.56,2550,3048
USS Tiger Shark ,4.55,2386,3851
Pequod ,4.67,1448,3666
USS Charleston  ,4.87,1806,3521
SS Princess Irene,5.22,1942,3701
U-571  ,5.45,1453,3504
SS Antonia Graza ,5.84,1161,3541
SS Sea Witch ,5.95,1028,3626
USS Caine ,6.43,2845,3816
Yellow Submarine ,6.79,1373,3403
Rights-of-Man ,6.91,1831,3625
SSN Ulysses ,6.81,1051,3859
HMS Shag at Sea  ,7.29,2781,3343
Q Boat ,7.21,2001,3470
Dulcibella ,7.57,2030,3093
Deep Quest  ,8.26,2965,3958
USS Charleston  ,8.28,2851,3323
HMS Devonshire ,8.6,1196,3459
Stealth Ship ,8.63,2846,3263
USS Haynes ,9.1,2442,3281
Black Pearl ,9.48,1579,3836
HMS Viperess ,9.67,2550,3664
USS Montana ,9.69,1257,3515
Starfish  ,9.95,2931,3639
USS Charleston  ,9.94,1103,3605
Argonautica ,10.46,1390,3651
SS Princess Irene,10.43,1495,3460
Rights-of-Man ,10.8,2474,3252
Batavia Queen ,10.96,1101,3709
The Flying Wasp ,11.49,2506,3505
USS Reluctant ,12.01,2823,3464
USS San Pablo ,11.71,2469,3549
Black Pearl ,12.18,2110,4000
USS Intrepid ,12.57,1606,3901
