Name,Arrival Time,TEU,Waiting Cost
Sea Cliff  ,0.2,2571,3320
Saracen ,0.5,2036,3096
SS Crescent Star,0.8,1316,3869
Patna ,1.0,2575,3497
SS Essess  ,1.3,1206,3028
HMS Solent  ,1.37,1972,3372
SSN Ulysses ,1.76,2664,3751
USS Valhalla ,1.92,1785,3843
USS Starfish ,2.23,1340,3632
Pequod ,2.49,1883,3795
HMS Compass Rose ,2.68,2580,3820
Q Boat ,3.07,2351,3506
USS Sawfish ,3.2,2046,3707
HMS Venus ,3.51,2910,3758
St. Georges ,3.83,1882,3957
USS Sea Tiger ,3.78,1965,3836
Glencairn ,4.46,1098,3878
Edinburgh Trader ,4.46,2016,3751
Angelina  ,4.88,2467,3699
Liparus ,5.19,2917,3460
IJN Shinaru ,5.36,1327,3614
Benthic Explorer ,5.58,2612,3155
Red Witch ,5.76,1903,3350
Brandenburg ,5.96,2158,3726
Benthic Explorer ,6.28,1989,3087
Batavia Queen ,6.5,2346,3890
USS Stingray  ,6.71,1086,3913
Argonautica ,7.01,2295,3428
Turtle  ,7.0,1798,3420
Nathan Ross ,7.64,1186,3549
HMS Victoria ,8.16,1013,3360
St. Georges ,7.8,1246,3425
The Flying Wasp ,8.21,2806,3052
HMS Sea Tiger ,8.69,1892,3300
Aeolus ,8.87,2778,3335
HMS Devonshire ,9.4,1077,3100
Rights-of-Man ,9.35,1292,3233
The Wanderer  ,9.79,1106,3543
SS Princess Irene,9.97,1089,3007
Argonautica ,10.16,1048,3265
USS San Pablo ,10.17,1223,3363
Turtle  ,10.31,1572,3494
Black Hawk ,10.99,1242,3414
SS Essess  ,11.53,2486,3828
USS Intrepid ,11.4,2928,3679
Black Hawk ,11.49,2743,3076
HMS Sherwood  ,11.88,1499,3266
Rights-of-Man ,11.65,1654,3702
Geronimo ,12.16,2399,3281
SS Britannic ,12.75,1183,3649
