Name,Arrival Time,TEU,Waiting Cost
Aquanaut 3  ,0.4313080839990754,2287,3730
SS Venture ,0.6337594598464756,2188,3871
USS Stingray  ,0.7646502106703225,2051,3224
USS Davies ,0.8945949110373547,1697,3161
Red Witch ,1.1622967525022472,1634,3426
SSN Ulysses ,1.300207323050073,2519,3740
SS Claridon ,1.543766548965349,2739,3243
HMS Interceptor ,1.661743063006858,1568,3712
Reaper  ,1.8514740135115537,2321,3758
Caledonia II  ,2.395530889319609,2838,3953
USS Lansing ,2.6328209921861045,2483,3496
HMS Defiant ,2.770977441330353,1862,3885
SS Britannic ,3.2922108923876583,2368,3545
HMS Bedford ,3.408169437446225,1262,3595
HMS Sutherland ,3.584261452514604,2407,3498
Caledonia II  ,3.6854413982184306,2617,3827
HMS Interceptor ,4.575277620314699,2827,3007
USS Montana ,4.737871687691676,2121,3790
USS Caine ,4.951298594259692,2389,3437
USS Lansing ,5.15653757081349,2945,3903
USS Aspen ,5.606916650498523,1968,3248
Acheron ,5.7081448812925535,1904,3518
Arabella ,5.9367998772079424,2581,3937
Nathan Ross ,6.070693865210029,1325,3669
SSNR Seaview ,6.146746932914208,1882,3268
Sea Star ,6.674433650086206,1906,3681
HMS Compass Rose ,7.0221936828890925,2110,3169
HMS Defiant ,7.150208098188749,1565,3775
USS Echo ,7.2917254664438405,1774,3236
Caledonia II  ,7.470812894118229,2794,3363
Gloria N ,7.755266628007344,2286,3065
HMS Saltash Castle ,7.80014568412668,1215,3303
Black Hawk ,8.193543271533276,2715,3006
HMS Endeavour ,8.318144586579324,2584,3017
USS Stingray  ,8.421600416872389,2232,3017
Sea Cliff  ,8.628808551644005,2328,3490
USS Charleston  ,8.861595434703196,2213,3790
Pequod ,8.935273862313615,2785,3389
MS Ergenstrasse ,9.035892459142511,2478,3107
HMS Torrin ,9.358634887294516,1727,3240
HMS Sherwood  ,9.603226854675556,2237,3992
Liparus ,9.94969287009136,2824,3425
Q Boat ,10.158939535810678,2061,3030
SS Andes ,10.337274052425464,1231,3106
Saracen ,10.64731252333043,2210,3584
HMS Shag at Sea  ,10.908867995281671,2636,3385
HMS Sherwood  ,11.326199955965068,2403,3551
HMS Venus ,11.577228825595073,2849,3706
Acheron ,11.679327938929584,1173,3278
HMS Endeavour ,11.850887323021555,1555,3179
