Name,Arrival Time,TEU,Waiting Cost
SS Sea Witch ,0.3,2820,3367
SS Chiku Shan ,0.49,2477,3524
Acheron ,0.74,2374,3464
Benthic Explorer ,1.14,2561,3318
Wonkatania ,1.17,1644,3986
SS Goliath ,1.5,2016,3658
HMS Venus ,1.73,2925,3488
USS Thunderfish ,1.9,1447,3448
Saracen ,2.21,2334,3862
Nathan Ross ,2.48,1123,3140
Rachel ,2.7,1988,3684
Yellow Submarine ,3.24,1909,3493
African Queen ,3.07,1466,3954
Arabella ,3.48,2668,3482
Rob Roy ,3.65,1270,3463
Rob Roy ,4.01,1371,3542
The Henrietta  ,4.21,1961,3782
HMS Devonshire ,4.34,1685,3227
Batavia Queen ,4.86,1472,3013
Geronimo ,4.91,1210,3950
Altair ,5.33,2614,3628
USS Poseidon ,5.46,1662,3310
Disco Volante ,5.79,1324,3755
Jenny ,5.8,2782,3999
SSN Ulysses ,6.1,2423,3404
USS Echo ,6.48,2040,3490
HMS Solent  ,6.96,2407,3919
USS Sawfish ,6.8,2435,3643
Deep Quest  ,7.1,1184,3759
HMS Solent  ,7.61,1200,3930
HMS Sea Tiger ,7.96,1317,3802
HMS Sutherland ,8.18,2529,3411
HMS Venus ,8.16,2630,3052
Nautilus ,8.26,1724,3443
Ulysses ,8.62,2358,3908
USS Intrepid ,8.93,1558,3027
African Queen ,9.29,1988,3319
Wonkatania ,9.29,2271,3221
USS Echo ,9.81,1017,3778
Jenny  ,9.83,2466,3422
USS Sea Tiger ,9.91,2616,3791
Albatross ,10.62,2660,3724
The Henrietta  ,10.68,2491,3050
Love Nest ,11.1,1251,3213
USS Starfish ,11.24,1088,3492
The Wanderer  ,11.67,2035,3925
Hai Peng ,11.78,2298,3599
The Henrietta  ,11.81,2429,3430
Batavia Queen ,12.45,1414,3692
SS Sea Witch ,12.76,1303,3269
