Name,Arrival Time,TEU,Waiting Cost
Ghost ,0.15,2972,3673
The Inferno ,0.36,1076,3742
USS Lansing ,0.69,1707,3513
USS Sawfish ,0.85,1260,3686
The Henrietta  ,1.0,1435,3870
Turtle  ,1.23,2302,3598
African Queen ,1.5,1616,3712
HMS Interceptor ,1.81,2079,3405
Geronimo ,1.92,1094,4089
HMS Chester ,2.04,2375,3037
Arabella ,2.18,2938,3895
HMS Bedford ,2.4,1576,3898
SS Crescent Star,2.84,1026,2894
USS Stingray  ,3.1,2558,4140
Argonautica ,3.53,1608,3541
USS Bedford ,3.7,1464,3141
Immer Essen ,4.34,1696,3672
Empress ,4.59,2959,3786
USS Caine ,5.29,1957,3581
Red Dragon  ,5.48,1504,3555
USS Dragonfish ,5.54,2120,3234
HMS Victoria ,5.84,1358,3467
Q Boat ,6.0,1855,3863
SS Minnow Johnson  ,6.42,2545,3674
USS Charleston  ,6.7,2610,3453
Batavia Queen ,6.82,1799,4027
Benthic Explorer ,7.2,2399,3743
MS Ergenstrasse ,7.27,1987,3827
SS Antonia Graza ,7.45,2920,4224
USS Sawfish ,7.57,1884,3590
Altair ,7.75,2780,3159
Pequod ,8.12,2787,3235
Amindra ,8.31,1088,3376
SS Crescent Star,8.47,2343,3393
Saracen ,8.67,2309,3711
Sea Star ,8.74,1161,3636
HMS Bedford ,9.01,1878,2658
USS Montana ,9.18,2810,3351
USS Davies ,9.4,1036,2944
USS Intrepid ,9.51,2251,3288
SS Britannic ,9.66,2482,3298
SS Happy Wanderer ,9.92,1253,3731
SS Sea Witch ,10.21,1598,3686
Sea Cliff  ,10.45,2706,3773
The Henrietta  ,10.67,1072,3643
Argo ,10.75,2672,3385
USS Haynes ,10.82,1879,3256
HMS Victoria ,11.0,2038,3264
Disco Volante ,11.12,2953,3917
Turtle  ,11.39,1585,3146
