Name,Arrival Time,TEU,Waiting Cost
USS Abraham Lincoln ,0.13,1507,3052
Black Hawk ,0.3,1143,3675
USS Starfish ,0.56,1304,3260
Reaper  ,0.73,1660,3698
SS Crescent Star,0.8,1938,3826
HMS Lydia ,0.91,2183,4090
Arabella ,1.05,2660,3768
HMS Venus ,1.45,1059,3264
Dulcibella ,1.74,2515,3577
The Henrietta  ,2.0,2398,3975
HMS Torrin ,2.72,1508,3787
Argonautica ,2.9,2316,3588
Albatross ,3.26,1328,3568
Mary Deare ,3.39,1009,3213
USS Tiger Shark ,3.5,1987,4082
HMS Torrin ,3.62,1283,3405
USS Intrepid ,3.81,1768,2999
HMS Chester ,4.06,2080,3406
SS Britannic ,4.13,2581,3406
SS Happy Wanderer ,4.56,1443,3862
Jenny ,4.93,1929,3234
USS Starfish ,5.08,2333,3514
HMS Devonshire ,5.21,2378,3477
SS Goliath ,5.42,2903,3442
The Flying Wasp ,5.69,1995,3728
HMS Defiant ,5.86,2769,3526
HMS Shag at Sea  ,5.95,2388,3933
HMS Shag at Sea  ,6.22,2398,3738
Dulcibella ,6.37,1779,3760
HMS Viperess ,6.76,2939,4004
The Henrietta  ,7.04,2122,3696
USS Davies ,7.11,1000,3801
Morning Star ,7.21,2577,3630
Poseidon ,7.48,1645,3744
Yellow Submarine ,7.75,1935,3780
USS Tiger Shark ,7.86,1730,3309
African Queen ,8.52,2027,3211
HMS Bedford ,8.69,1488,3269
Starfish  ,8.86,2269,3489
USS Reluctant ,9.15,1837,3723
USS Montana ,9.25,1323,3889
Gloria N ,9.6,1137,3893
USS Sawfish ,9.76,2420,3258
USS Valhalla ,10.43,2681,3018
USS Bedford ,10.72,2705,3360
HMS Sutherland ,10.98,1921,3896
Liparus ,11.15,2591,3435
Angelina  ,11.33,2113,4353
Batavia Queen ,11.65,2875,3828
Empress ,11.81,2635,3295
