Name,Arrival Time,TEU,Waiting Cost
Red Witch ,0.25,1726,3537
SS Chiku Shan ,0.58,1196,3242
Argo ,0.76,1693,3598
USS Pequod  ,1.09,2899,3901
Rachel ,1.22,1801,3192
MS Ergenstrasse ,1.45,1713,3358
Aeolus ,1.89,2888,3560
Albatross ,2.07,2270,3742
Poseidon ,2.31,2371,3223
Rights-of-Man ,2.61,1957,3461
Jenny  ,2.69,2344,3531
Jenny  ,2.87,1175,3388
Morning Star ,3.26,1512,3952
SS Britannic ,3.37,1992,3042
HMS Venus ,3.8,1554,3966
Nautilus ,3.91,1767,3778
Acheron ,4.33,2760,3252
USS San Pablo ,4.35,1514,3581
Mary Deare ,4.7,1529,3560
Flying Dutchman ,5.12,1790,3336
Q Boat ,5.21,2834,3380
Sea Cliff  ,5.31,1158,3929
USS Aspen ,5.77,2991,3884
Jenny ,5.96,2637,3468
Academic Vladislav Volkov ,6.11,2556,3366
SS Sea Witch ,6.62,2817,3471
Mary Deare ,6.71,2504,3843
Glencairn ,6.82,1894,3463
HMS Saltash Castle ,7.02,1996,3460
USS Tigerfish ,7.85,1177,3368
SS Claridon ,7.79,1067,3235
Amindra ,7.87,1670,3388
HMS Sutherland ,8.13,1049,3890
SS Crescent Star,8.44,2427,3717
Glencairn ,8.34,2636,3338
SS Princess Irene,8.89,2840,3279
HMS Endeavour ,9.14,1105,3206
USS Poseidon ,9.55,1214,3667
SSN Ulysses ,9.55,2463,3986
HMS Defiant ,10.25,2852,3126
USS Pequod  ,10.16,2676,3420
HMS Nereid  ,10.6,1193,3526
SS Britannic ,10.99,2454,3674
Geronimo ,11.0,2657,3404
Proteus  ,10.97,2358,3598
Argonautica ,11.51,1980,3015
HMS Sutherland ,11.74,1585,3778
HMS Torrin ,11.94,1174,3427
Argo ,12.16,2696,3017
Black Swan ,12.94,1129,3832
