Name,Arrival Time,TEU,Waiting Cost
USS Charleston  ,0.24,2729,3129
Q Boat ,0.49,2478,3898
HMS Avenger ,0.73,1973,3205
The Inferno ,0.96,2148,3438
SS Sea Witch ,1.26,1701,3187
Hai Peng ,1.47,1690,3823
SSN Ulysses ,1.9,2696,3355
The Wanderer  ,1.87,1868,3522
HMS Nereid  ,2.2,2504,3989
USS Pequod  ,2.36,1215,3065
Saracen ,2.63,2876,3039
Aquanaut 3  ,2.96,1434,3098
SS Essess  ,3.19,2746,3825
SS Goliath ,3.47,2148,3395
SS Essess  ,3.77,2658,3259
SS Crescent Star,3.94,1069,3572
Jenny  ,4.13,1334,3838
Dulcibella ,4.33,1166,3189
USS Pequod  ,4.8,1849,3862
Black Pearl ,4.7,1699,3236
Ghost ,5.16,1143,3236
USS Belinda ,5.33,1438,3813
IJN Shinaru ,5.66,2033,3799
Acheron ,6.15,2008,3225
Yellow Submarine ,6.15,1325,3136
Flying Dutchman ,6.53,2825,3237
HMS Shag at Sea  ,6.82,2581,3423
USS Tiger Shark ,7.03,2947,3596
SS Crescent Star,7.01,2082,3088
The Inferno ,7.7,2238,3511
Disco Volante ,7.78,1165,3799
USS Oakland ,7.88,1736,3388
Rights-of-Man ,8.13,2202,3984
SS Princess Irene,8.59,1828,3603
Q Boat ,8.79,2105,3416
Ning-Po  ,9.19,1341,3542
SS Chiku Shan ,9.07,2656,3655
HMS Compass Rose ,9.72,2666,3714
USS Abraham Lincoln ,10.06,2386,3603
Sea Star ,9.6,1172,3901
Arabella ,9.94,2798,3435
Yellow Submarine ,10.41,2584,3265
Reaper  ,10.97,1010,3680
HMS Venus ,11.0,2268,3611
Flying Dutchman ,11.45,1126,3747
Liparus ,11.44,2553,3823
Flying Dutchman ,12.17,1041,3175
Edinburgh Trader ,12.04,2525,3043
IJN Shinaru ,12.27,2897,3954
SS Venture ,12.18,2254,3974
