Name,Arrival Time,TEU,Waiting Cost
USS Belinda ,0.21,1081,3941
USS Echo ,0.59,2815,3340
Edinburgh Trader ,0.72,1450,3844
IJN Shinaru ,1.04,2043,3237
Edinburgh Trader ,1.18,1918,3309
Nathan Ross ,1.43,2370,3937
USS Tiger Shark ,1.65,2809,3388
Reaper  ,2.2,2179,3117
Rachel ,2.13,1182,3120
Patna ,2.46,2906,3482
HMS Sea Tiger ,2.81,2163,3121
HMS Sea Tiger ,3.36,2004,3942
Aeolus ,3.34,2543,3403
USS Dragonfish ,3.47,2199,3271
SS Princess Irene,3.68,1735,3479
USS Davies ,3.93,1223,3404
USS Sawfish ,4.21,2810,3995
Rights-of-Man ,4.5,2983,3431
Disco Volante ,4.79,1714,3985
Patna ,5.13,1664,3865
HMS Compass Rose ,5.21,1309,3025
USS Stingray  ,5.51,2865,3312
HMS Sea Tiger ,5.69,2961,3144
HMS Chester ,5.87,2467,3049
SS Minnow Johnson  ,6.22,1841,3957
HMS Victoria ,6.48,2724,3570
Belafonte ,6.8,1263,3735
IJN Shinaru ,6.87,1610,3855
USS Poseidon ,7.1,2336,3046
USS Tiger Shark ,7.46,2905,3176
Sea Cliff  ,7.55,1621,3998
Black Pearl ,8.06,1714,3228
USS Bedford ,8.01,2273,3640
USS Stingray  ,8.03,2558,3327
Disco Volante ,8.65,1287,3413
MS Ergenstrasse ,9.11,1326,3298
Mary Deare ,9.11,1363,3745
Turtle  ,9.3,2549,3875
USS Charleston  ,9.77,1801,3603
Empress ,9.81,1379,3317
SS Claridon ,10.11,2504,3484
Rob Roy ,10.28,2725,3996
Morning Star ,10.55,1320,3095
Academic Vladislav Volkov ,11.01,2260,3959
USS Pequod  ,11.65,1345,3275
Black Pearl ,11.31,1546,3787
Hahnchen Maru ,11.84,1329,3515
Belafonte ,11.88,2811,3769
Q Boat ,12.16,2233,3809
Hahnchen Maru ,12.9,1529,3380
