Name,Arrival Time,TEU,Waiting Cost
USS Sea Tiger ,0.14,1138,3800
Aquanaut 3  ,0.25,1615,3801
Red Dragon  ,0.5,2241,3695
SS Happy Wanderer ,0.83,1117,3914
Hahnchen Maru ,1.08,1270,3980
Poseidon ,1.15,2278,3487
St. Georges ,1.32,2824,3444
Elizabeth Dane ,1.55,1532,3703
Acheron ,1.84,1788,3483
The Wanderer  ,1.94,1103,4093
HMS Venus ,2.0,2644,4137
Starfish  ,2.23,1334,3492
Mary Deare ,2.54,1083,3140
U-571  ,2.68,1615,3674
HMS Lydia ,2.96,2741,3204
SS Minnow Johnson  ,3.0,1407,3696
Academic Vladislav Volkov ,3.15,2586,3424
Flying Dutchman ,3.38,1581,3770
The Wanderer  ,3.51,1925,3796
The Wanderer  ,3.77,2994,3986
HMS Sherwood  ,3.85,2590,3314
HMS Interceptor ,3.98,2923,3483
SS Princess Irene,4.08,1197,3561
Ulysses ,4.2,1727,3324
Pequod ,4.48,2680,3471
Aeolus ,4.8,2205,3822
Academic Vladislav Volkov ,4.85,1250,3762
Nathan Ross ,5.03,2382,3023
Dulcibella ,5.1,1587,3897
HMS Avenger ,5.53,2751,3813
Immer Essen ,5.78,1813,3317
USS Tigerfish ,5.94,2076,3387
Wonkatania ,6.09,2992,3478
Orca ,6.41,2519,3863
Altair ,6.82,1464,3873
Jenny ,7.06,1496,3912
USS Scotia  ,7.33,1739,3422
SS Venture ,7.53,2350,3547
USS Lansing ,7.75,1936,3009
SS Goliath ,7.96,1548,3352
Disco Volante ,8.11,1786,3563
Mary Deare ,8.27,2639,3718
SS Andes ,8.51,1963,3356
USS Aspen ,8.75,2607,3367
SS Princess Irene,8.95,2494,3472
The Wanderer  ,9.07,2640,3328
Turtle  ,9.15,2815,3530
HMS Solent  ,9.29,1605,3445
Jenny  ,9.45,2067,3712
HMS Lydia ,9.69,1171,4213
