Name,Arrival Time,TEU,Waiting Cost
USS Oakland ,0.31,1108,3782
SS Minnow Johnson  ,0.43,2280,3024
USS Dragonfish ,0.75,1099,3808
Aquanaut 3  ,1.13,2626,3119
IJN Shinaru ,1.27,2212,3518
HMS Endeavour ,1.58,2608,3967
MS Ergenstrasse ,1.81,2616,3840
St. Georges ,2.09,1607,3489
Black Hawk ,2.13,1587,3528
Yellow Submarine ,2.57,1360,3092
HMS Sutherland ,2.56,2647,3426
USS Scotia  ,2.94,1245,3355
USS Echo ,3.23,1521,3489
HMS Lydia ,3.37,2311,3159
USS Bedford ,3.73,1285,3094
Patna ,3.98,2779,3289
Altair ,4.5,1909,3041
Batavia Queen ,4.45,2313,3217
Reaper  ,4.81,1792,3186
SS Minnow Johnson  ,5.09,1846,3259
USS Tigerfish ,5.67,1062,3855
SS Crescent Star,5.6,1129,3820
USS Haynes ,5.75,2461,3118
SSNR Seaview ,6.14,1858,3758
Flying Dutchman ,6.15,2637,3000
U-571  ,6.59,1030,3958
Empress ,6.74,1397,3724
Angelina  ,7.22,1773,3292
USS Copperfin ,7.37,2354,3259
Rights-of-Man ,7.36,1000,3439
USS Montana ,7.72,1713,3620
Angelina  ,8.06,1496,3407
USS Bedford ,8.21,1067,3457
HMS Lydia ,8.62,1476,3171
Deep Quest  ,8.82,2866,3527
Hai Peng ,8.92,2382,3671
USS Lansing ,8.97,1464,3900
HMS Viperess ,9.44,2575,3645
USS Poseidon ,10.09,2319,3415
Black Hawk ,10.08,2840,3972
USS Valhalla ,10.25,2455,3640
Gloria N ,10.61,2404,3817
USS Oakland ,11.1,2185,3052
USS Valhalla ,10.7,1064,3416
Black Swan ,11.13,2029,3837
SS Chiku Shan ,11.59,2245,3277
HMS Victoria ,11.28,2107,3190
Starfish  ,11.84,1279,3442
Sea Star ,12.31,2590,3737
HMS Sea Tiger ,12.34,1900,3432
