Name,Arrival Time,TEU,Waiting Cost
SS Happy Wanderer ,0.28,1125,3682
Stealth Ship ,0.47,2482,3122
Q Boat ,0.78,2804,3414
Albatross ,1.06,1970,3763
Arabella ,1.19,1267,3643
Edinburgh Trader ,1.44,1742,3478
USS San Pablo ,1.98,1647,3151
HMS Devonshire ,2.12,2157,3645
Morning Star ,2.13,1962,3399
Reaper  ,2.51,2117,3360
Academic Vladislav Volkov ,2.79,1900,3867
Rachel ,2.91,2755,3885
Q Boat ,3.29,2857,3706
SS Happy Wanderer ,3.4,2901,3399
Flying Dutchman ,3.9,2434,3509
USS Abraham Lincoln ,3.93,1746,3887
Empress ,4.43,2045,3054
SS Sea Witch ,4.73,2002,3166
Batavia Queen ,4.96,2090,3077
Gloria N ,4.95,2756,3390
USS Caine ,5.18,2407,3599
Hai Peng ,5.52,2115,3482
Altair ,5.82,1981,3432
SS Sea Witch ,6.35,2576,3898
Red Witch ,6.35,1025,3795
Wonkatania ,6.72,1348,3593
HMS Endeavour ,6.84,1702,3635
Benthic Explorer ,7.08,2314,3628
USS Poseidon ,7.33,2439,3647
SS Britannic ,7.24,1056,3222
SS Happy Wanderer ,7.59,2448,3966
SS Sea Witch ,8.19,1526,3693
Ning-Po  ,8.01,2133,3181
SS Sea Witch ,8.89,2585,3634
USS Valhalla ,8.8,2031,3725
Liparus ,8.86,2088,3261
HMS Venus ,9.03,2291,3519
SS Venture ,9.63,2711,3121
USS Poseidon ,9.42,2890,3615
Red October ,10.15,2579,3775
Nautilus ,10.51,1668,3478
USS Starfish ,10.39,1338,3790
Deep Quest  ,10.68,2669,3359
SS Sea Witch ,11.08,2157,3450
Nathan Ross ,11.28,2326,3248
SS Chiku Shan ,11.52,2733,3950
HMS Defiant ,11.6,1688,3367
Dulcibella ,12.0,1267,3635
The Flying Wasp ,11.83,2440,3620
HMS Interceptor ,12.23,2633,3471
