Name,Arrival Time,TEU,Waiting Cost
USS Sawfish ,0.23,1072,3630
Saracen ,0.61,1556,3764
HMS Endeavour ,0.73,1170,3324
Rob Roy ,1.11,2851,3282
USS Stingray  ,1.32,1632,3768
HMS Avenger ,1.44,2835,3746
USS Pequod  ,1.75,1901,3171
Immer Essen ,1.91,2896,3084
USS Oakland ,2.32,1506,3146
HMS Endeavour ,2.55,1627,3835
Acheron ,2.65,2690,3610
SS Britannic ,3.22,2060,3160
Wonkatania ,3.3,2114,3155
USS Copperfin ,3.57,1949,3509
Caledonia II  ,3.64,1874,3696
Ulysses ,4.0,2518,3058
SS Crescent Star,4.21,2745,3114
SSN Ulysses ,4.5,2407,3867
Red October ,4.68,2378,3340
USS Charleston  ,5.01,2542,3556
Red Dragon  ,5.4,2507,3090
USS Valhalla ,5.41,2020,3939
USS Oakland ,5.9,2958,3114
Ning-Po  ,6.02,1774,3641
USS Stingray  ,6.24,1901,3604
SS Venture ,6.71,1023,3148
Aeolus ,6.69,2222,3089
Turtle  ,6.86,2595,3120
USS Reluctant ,6.96,2531,3525
Albatross ,7.43,1907,3646
Angelina  ,7.53,2424,3307
HMS Sutherland ,8.43,2862,3109
Stealth Ship ,8.17,1932,3874
SS Andes ,8.82,1995,3416
Caledonia II  ,8.66,2718,3347
SS Essess  ,8.87,1334,3308
Proteus  ,9.1,2384,3057
Mary Deare ,9.17,2541,3328
Glencairn ,9.52,2218,3644
Belafonte ,10.0,1864,3402
Disco Volante ,10.5,1482,3524
Jenny ,10.68,1842,3696
Liparus ,10.92,1658,3730
Empress ,10.83,1619,3375
Altair ,11.23,1656,3213
USS Echo ,11.33,1642,3066
USS Stingray  ,12.13,1446,3355
Black Hawk ,11.53,1713,3423
HMS Interceptor ,12.46,1042,3235
USS Scotia  ,13.02,2589,3915
