Name,Arrival Time,TEU,Waiting Cost
Glencairn ,0.24,1094,3292
USS Sawfish ,0.52,1123,3658
Edinburgh Trader ,0.76,2236,3300
Nathan Ross ,1.18,2073,3739
USS Belinda ,1.19,1147,3851
USS Scotia  ,1.58,2139,3165
USS Tiger Shark ,1.74,2312,3899
The Henrietta  ,1.85,2070,3218
SS Crescent Star,2.23,2020,3882
Academic Vladislav Volkov ,2.57,2508,3159
Rob Roy ,2.93,2497,3819
The Flying Wasp ,3.04,2131,3311
USS Poseidon ,3.41,1547,3222
USS Bedford ,3.64,2189,3306
Immer Essen ,3.66,1088,3590
USS Haynes ,3.9,2526,3097
Q Boat ,4.13,1229,3564
USS Haynes ,4.4,2176,3567
Geronimo ,4.64,1995,3402
USS Reluctant ,5.1,1280,3832
Edinburgh Trader ,5.3,2886,3146
HMS Venus ,5.68,2730,3719
Rob Roy ,5.78,2872,3056
Rights-of-Man ,6.07,2820,3756
Dulcibella ,6.19,1607,3997
USS Belinda ,6.52,2670,3192
Nautilus ,6.89,1173,3253
Morning Star ,6.74,1732,3825
SS Goliath ,7.14,1808,3423
The Inferno ,7.27,1787,3322
SS Claridon ,7.62,1061,3114
HMS Saltash Castle ,8.11,1233,3483
Ning-Po  ,8.36,2712,3395
Sea Cliff  ,8.56,1209,3873
Hai Peng ,8.75,1867,3439
IJN Shinaru ,9.19,1723,3418
Caledonia II  ,9.2,1237,3540
Starfish  ,9.78,1481,3731
Angelina  ,9.69,2035,3375
SS Happy Wanderer ,9.73,2459,3883
USS Belinda ,9.88,1434,3325
Rights-of-Man ,10.17,2047,3228
USS Oakland ,10.79,1827,3977
HMS Victoria ,11.01,2845,3276
Brandenburg ,11.13,2279,3854
Q Boat ,11.44,2493,3508
HMS Defiant ,12.36,2875,3903
SS Claridon ,11.94,1915,3140
Hahnchen Maru ,11.87,2616,3124
USS Valhalla ,12.75,1121,3110
