Name,Arrival Time,TEU,Waiting Cost
USS Abraham Lincoln ,0.41,2416,3430
Wonkatania ,0.6,2791,3467
USS Lansing ,1.88,1213,3831
IJN Shinaru ,2.1,1357,3370
USS Echo ,2.18,1825,3733
USS Haynes ,2.36,2457,3109
Jenny ,2.59,2172,3518
USS Montana ,2.86,1193,3889
SS Andes ,2.91,1419,3346
USS Valhalla ,3.07,1451,3841
Aquanaut 3  ,3.17,2276,3055
Acheron ,3.41,2004,3769
SS Princess Irene,3.88,1984,3613
Love Nest ,4.01,1377,3357
U-571  ,4.26,1343,3836
USS Sea Tiger ,4.75,2608,3249
Ulysses ,4.85,2356,4124
HMS Shag at Sea  ,5.33,1750,3285
Morning Star ,6.17,2830,3755
SS Andes ,6.37,1368,3392
Yellow Submarine ,6.48,2514,3738
USS Poseidon ,6.55,1576,4147
Wonkatania ,7.0,2598,3612
Acheron ,7.12,1672,3209
Argonautica ,7.41,1333,3530
USS Pequod  ,7.54,1088,3548
HMS Sea Tiger ,7.9,2703,3625
HMS Torrin ,8.02,1639,3526
USS Tigerfish ,8.32,2977,3712
African Queen ,8.42,1143,3609
SS Princess Irene,8.68,2412,3399
Elizabeth Dane ,9.18,1301,3911
The Inferno ,9.35,2405,3885
USS Sawfish ,9.46,2952,3883
Argonautica ,9.58,2414,3685
SS Crescent Star,10.13,1911,3914
Stealth Ship ,10.43,2197,3577
USS Montana ,10.72,1521,3683
Rights-of-Man ,10.8,2421,3818
Patna ,11.19,2948,3993
HMS Saltash Castle ,11.54,2487,3173
Poseidon ,11.88,1842,3989
Belafonte ,12.07,1613,3586
USS Davies ,12.59,1545,3500
Academic Vladislav Volkov ,12.79,2944,3708
USS Echo ,13.07,1367,3712
Ning-Po  ,13.19,1325,3498
Liparus ,13.63,2207,3834
Black Hawk ,13.84,1259,3735
USS Abraham Lincoln ,14.06,1711,3673
