Name,Arrival Time,TEU,Waiting Cost
The Henrietta  ,0.18,1395,3708
HMS Sherwood  ,0.38,1986,3280
Acheron ,0.71,2561,3612
Orca ,0.87,2326,3686
USS Bedford ,0.97,1443,3191
HMS Venus ,1.05,1174,3560
SS Antonia Graza ,1.31,1543,3813
Rob Roy ,1.82,1484,3278
Belafonte ,2.07,1218,3640
HMS Defiant ,2.26,2598,3574
Immer Essen ,2.38,1766,3913
USS Scotia  ,2.56,2971,3160
Reaper  ,2.69,2342,3415
HMS Endeavour ,3.11,2286,3681
Jenny ,3.24,1396,3358
Ning-Po  ,3.6,2270,3969
HMS Devonshire ,3.83,1000,3815
USS San Pablo ,4.08,1126,3997
USS Echo ,4.4,1576,3605
Reaper  ,4.72,2674,3532
SS Goliath ,4.84,1361,3920
USS Copperfin ,4.97,2384,3584
Orca ,5.2,2644,3113
HMS Defiant ,5.43,1695,3978
The Flying Wasp ,5.53,1874,3499
Aquanaut 3  ,5.74,1174,3596
SS Britannic ,5.85,2031,3362
SS Minnow Johnson  ,6.01,2379,3277
Deep Quest  ,6.1,1898,3691
Reaper  ,6.35,2284,3874
HMS Saltash Castle ,6.75,2938,3496
The Wanderer  ,6.88,1317,3473
Argonautica ,6.94,1268,3354
Nathan Ross ,7.04,1149,3687
Rachel ,7.41,1662,3749
HMS Saltash Castle ,8.0,2362,3967
HMS Viperess ,8.64,2071,3842
Aquanaut 3  ,8.8,2836,3746
HMS Lydia ,8.95,1110,3308
USS Intrepid ,9.3,1726,3669
Black Pearl ,9.63,2242,3943
African Queen ,9.81,1416,2931
Rob Roy ,9.88,1303,3399
USS Montana ,10.05,2722,4212
SS Britannic ,10.35,1428,3279
U-571  ,10.46,1209,3641
Red Witch ,10.86,1809,3883
HMS Saltash Castle ,11.16,1352,3901
St. Georges ,11.39,1668,3459
Deep Quest  ,11.8,1063,3786
