Name,Arrival Time,TEU,Waiting Cost
USS Pequod  ,0.42,1487,3658
Gloria N ,0.63,1862,3651
USS Scotia  ,0.89,1530,3463
HMS Avenger ,1.41,1987,3487
African Queen ,1.87,2905,3348
Immer Essen ,2.22,1187,3992
SSN Ulysses ,2.44,1558,3963
SS Andes ,2.89,2602,3254
Batavia Queen ,3.11,2265,3645
Rachel ,3.39,1908,3432
Rights-of-Man ,3.73,1641,3659
USS Davies ,3.9,1230,3698
SS Minnow Johnson  ,4.1,2655,3849
Altair ,4.49,1316,3443
Acheron ,5.02,1263,3259
HMS Victoria ,5.43,1335,2974
Reaper  ,5.57,1635,2877
Amindra ,5.96,1389,3778
Starfish  ,6.18,1521,3392
Caledonia II  ,6.3,2014,3733
USS Reluctant ,6.49,2502,3742
HMS Endeavour ,6.6,1435,3973
USS Aspen ,7.26,1861,3700
HMS Viperess ,8.71,2923,3172
Altair ,8.86,1941,3736
Liparus ,9.03,1539,3379
Nautilus ,9.17,1176,3861
Argonautica ,9.45,2912,3301
Rob Roy ,9.65,2395,3201
Sea Star ,9.86,1930,3758
USS San Pablo ,10.04,1323,3878
SSNR Seaview ,10.08,2645,3344
Empress ,10.47,1431,3642
USS Haynes ,10.69,2565,3583
USS Starfish ,10.8,1301,3461
Jenny  ,11.04,1986,3522
SS Happy Wanderer ,11.21,1965,4050
Red Dragon  ,11.4,2204,3792
MS Ergenstrasse ,11.57,2392,3286
Gloria N ,11.95,1729,3692
Albatross ,12.19,1672,3403
HMS Viperess ,12.47,2300,3669
USS Echo ,12.64,1609,3185
USS Bedford ,12.84,1774,4110
Black Swan ,12.92,1163,3275
Patna ,13.07,1478,3649
HMS Victoria ,13.38,1997,3472
HMS Endeavour ,13.65,1224,3984
St. Georges ,13.89,2330,3833
SSNR Seaview ,13.98,2260,3121
