Name,Arrival Time,TEU,Waiting Cost
USS Belinda ,0.24,1412,3764
USS Lansing ,0.76,1442,4080
Hai Peng ,1.09,1341,3557
HMS Venus ,1.33,2495,4015
USS Stingray  ,1.54,1044,3288
The Henrietta  ,2.13,2262,3111
USS Echo ,2.32,2244,3527
Academic Vladislav Volkov ,2.5,2666,4058
Hai Peng ,2.92,1538,3509
SS Claridon ,3.09,2554,3516
Jenny ,3.32,1676,3738
USS Starfish ,3.66,1534,3487
USS San Pablo ,3.82,2805,3391
Love Nest ,3.95,1300,3801
Hahnchen Maru ,4.01,1324,3400
Red October ,4.15,1906,3609
Black Swan ,4.48,1940,3680
Red Witch ,4.76,1686,3811
HMS Torrin ,5.01,1250,3718
Amindra ,5.07,1823,3481
Patna ,5.43,2287,3862
SSNR Seaview ,5.83,2130,4130
Rachel ,6.18,1917,3322
Hahnchen Maru ,6.34,1316,3189
HMS Solent  ,6.67,2452,3517
SS Minnow Johnson  ,6.99,1544,4083
Ghost ,7.16,2317,3968
HMS Chester ,7.45,1083,3658
HMS Saltash Castle ,7.71,1236,3758
SS Sea Witch ,7.96,1444,3854
HMS Compass Rose ,8.1,1624,3473
USS San Pablo ,8.24,2741,3395
Immer Essen ,8.41,1601,3843
MS Ergenstrasse ,8.62,1751,3719
USS Sea Tiger ,8.74,1499,3898
HMS Lydia ,8.94,2229,3252
Immer Essen ,9.19,2235,3347
SS Minnow Johnson  ,9.74,1846,3374
Ning-Po  ,10.18,2346,3629
Glencairn ,10.32,2403,3294
SSN Ulysses ,10.51,1442,3722
USS Valhalla ,10.72,1671,3615
HMS Viperess ,10.81,1605,3915
USS Scotia  ,10.96,1815,3669
Hahnchen Maru ,11.17,2617,3599
Geronimo ,11.7,1776,3767
SS Antonia Graza ,11.87,1902,3125
Poseidon ,11.99,2161,3415
Academic Vladislav Volkov ,12.15,2439,3486
Edinburgh Trader ,12.42,1334,3918
