Name,Arrival Time,TEU,Waiting Cost
Brandenburg ,0.13,2379,4166
Argonautica ,0.48,2685,4029
HMS Chester ,0.63,1305,3657
Turtle  ,1.06,1570,3958
USS Belinda ,1.23,1147,4186
HMS Devonshire ,1.52,2317,3529
USS Tigerfish ,1.63,2788,3161
Argonautica ,1.78,1308,3638
SS Happy Wanderer ,2.31,1883,3118
USS Oakland ,2.47,2511,3205
Edinburgh Trader ,2.97,2440,3453
MS Ergenstrasse ,3.38,1681,3798
SS Minnow Johnson  ,3.46,2808,3810
SS Sea Witch ,3.58,2107,3691
Ulysses ,3.76,1388,3469
USS Copperfin ,3.95,2026,4452
USS Haynes ,4.47,1945,3743
Nautilus ,4.59,1114,3405
Altair ,4.89,2735,3430
Nathan Ross ,4.97,2277,3079
USS Tiger Shark ,5.17,2843,3531
HMS Sea Tiger ,5.32,1084,3321
USS Echo ,5.45,1363,4074
Jenny ,5.83,1032,3678
HMS Chester ,6.28,2839,3733
USS Aspen ,6.54,2843,3570
SS Antonia Graza ,6.81,2535,3444
Aeolus ,6.96,2081,3662
USS Intrepid ,7.2,2833,3633
Angelina  ,7.42,2490,4142
Belafonte ,7.87,2360,3503
USS Montana ,8.04,1916,3235
Acheron ,8.2,1826,3965
Black Pearl ,8.63,2819,3725
HMS Interceptor ,8.77,1479,4059
HMS Saltash Castle ,8.92,1616,3322
HMS Solent  ,9.08,2373,3039
USS Lansing ,9.22,2671,3572
USS Copperfin ,9.38,1566,3326
Black Swan ,9.85,2868,3751
Wonkatania ,10.12,2088,4129
Yellow Submarine ,10.62,1425,4112
Q Boat ,10.95,2355,3921
USS Intrepid ,11.06,2208,3125
Rob Roy ,11.4,2926,3592
USS Poseidon ,11.46,1239,3872
HMS Shag at Sea  ,11.88,1835,3822
SSN Ulysses ,12.15,1309,3591
Sea Cliff  ,12.3,1426,3881
Jenny ,12.57,2988,3800
