Name,Arrival Time,TEU,Waiting Cost
Benthic Explorer ,0.38,2177,3977
Ghost ,0.84,1312,3444
Yellow Submarine ,1.05,1311,3510
Q Boat ,1.29,1857,4086
Dulcibella ,1.52,2096,3654
Hai Peng ,1.75,2489,3389
Argonautica ,1.92,1353,3757
African Queen ,2.05,2225,4034
SS Chiku Shan ,2.14,1209,4287
SS Minnow Johnson  ,2.38,1461,3695
Reaper  ,2.96,1916,3664
Elizabeth Dane ,3.05,1179,3800
USS Poseidon ,3.29,2334,3676
The Inferno ,3.61,2795,3274
HMS Sherwood  ,3.81,2764,3231
Ghost ,4.09,2025,3290
SS Minnow Johnson  ,4.25,1706,3512
Aquanaut 3  ,4.33,2661,3842
SS Minnow Johnson  ,4.51,1129,3188
Disco Volante ,4.74,2655,3622
HMS Sutherland ,4.93,2592,3815
USS Abraham Lincoln ,5.22,2041,3206
The Wanderer  ,5.56,1045,4065
MS Ergenstrasse ,5.76,1232,3487
Stealth Ship ,6.19,1933,3772
USS Sawfish ,6.44,1277,3679
USS Haynes ,6.62,1031,3816
Argo ,7.23,2498,3384
Brandenburg ,7.38,2843,3413
Gloria N ,7.83,1390,3753
Brandenburg ,7.91,1298,3563
HMS Compass Rose ,8.04,2033,3328
Morning Star ,8.34,1487,3619
The Flying Wasp ,8.56,1036,3756
SS Essess  ,8.65,1466,3556
Yellow Submarine ,8.92,2573,3652
Proteus  ,9.05,1459,3761
USS Oakland ,9.21,2000,4085
Mary Deare ,9.47,2442,3124
U-571  ,9.62,1676,3331
SSNR Seaview ,9.91,1833,3440
Aeolus ,9.98,1308,3340
USS Haynes ,10.52,1246,3577
USS Scotia  ,11.69,1056,3339
Black Pearl ,11.91,2074,4028
USS Lansing ,12.3,1280,3406
SS Claridon ,12.58,2035,3828
Hahnchen Maru ,12.66,1205,3714
Arabella ,12.97,1428,4040
Glencairn ,13.15,1948,3528
