Name,Arrival Time,TEU,Waiting Cost
Elizabeth Dane ,0.23,2560,3150
Jenny  ,0.45,1676,3049
Jenny  ,0.86,1849,3065
Nathan Ross ,1.02,1988,3105
Red October ,1.31,2759,3107
SS Sea Witch ,1.51,2739,3207
Patna ,1.62,2286,3564
USS Dragonfish ,1.99,2656,3358
Empress ,2.44,1569,3389
Jenny  ,2.5,2807,3222
HMS Victoria ,2.59,2299,3524
Gloria N ,3.01,1520,3989
Love Nest ,3.19,2667,3459
HMS Torrin ,3.48,2675,3667
SS Essess  ,3.78,2582,3833
Red Dragon  ,4.13,1127,3558
SS Princess Irene,4.24,1479,3848
Amindra ,4.56,2585,3241
SS Claridon ,4.91,1992,3733
USS Tigerfish ,5.25,1222,3635
Argonautica ,5.39,2522,3708
HMS Chester ,5.67,2836,3032
Acheron ,5.94,1950,3053
Rob Roy ,5.65,2844,3596
Hai Peng ,6.25,1012,3469
Geronimo ,6.34,1557,3306
Immer Essen ,7.19,2014,3289
SS Sea Witch ,7.21,1936,3324
HMS Victoria ,7.09,2448,3666
USS Abraham Lincoln ,7.59,2834,3164
Belafonte ,7.65,2370,3840
Reaper  ,7.88,1996,3530
Red October ,8.08,2523,3978
The Inferno ,8.65,1817,3113
SS Chiku Shan ,8.67,2466,3793
USS Caine ,9.21,1418,3431
SSN Ulysses ,9.54,2309,3229
USS Sea Tiger ,9.47,2833,3076
African Queen ,9.92,2383,3415
USS Davies ,10.01,2447,3457
USS Haynes ,10.61,1986,3500
St. Georges ,10.54,2140,3563
HMS Nereid  ,10.63,2369,3752
Elizabeth Dane ,11.44,1540,3221
Proteus  ,11.44,1614,3513
Disco Volante ,11.46,1910,3770
The Wanderer  ,11.77,2793,3280
HMS Compass Rose ,11.93,1007,3350
Rob Roy ,12.21,1697,3141
USS Sawfish ,12.48,1085,3777
