Name,Arrival Time,TEU,Waiting Cost
St. Georges ,0.22907890903573164,1354,3617
Edinburgh Trader ,0.32146135750103966,2016,3767
USS San Pablo ,0.9991326087491001,1899,3312
SS Antonia Graza ,1.5185384960834734,2587,3554
Red Dragon  ,1.9390322196996301,2465,3254
USS Thunderfish ,2.1218715470477223,2831,3527
USS Dragonfish ,2.4752889680999832,2556,3823
USS Sawfish ,2.5559255564939116,1665,3197
USS Abraham Lincoln ,2.926817392728463,1318,3319
The Flying Wasp ,3.5061148784973293,1208,3066
Argo ,3.758330888429708,1764,3255
USS Caine ,3.885274865029421,1976,3237
Ulysses ,4.436543143861512,1196,3897
Ning-Po  ,4.668621316360248,2593,3571
Flying Dutchman ,5.136856314296549,1879,3259
SS Princess Irene,5.295670206165611,2312,3961
USS Tigerfish ,5.464960721751102,1541,3175
USS Haynes ,5.8567392419747595,2242,3694
Nathan Ross ,5.929226571366388,2475,3296
Black Hawk ,6.221160855594722,2076,3441
Reaper  ,6.379993862316886,2236,3831
USS Echo ,6.532043024069557,2115,3853
SS Happy Wanderer ,6.776787418470149,2681,3542
HMS Saltash Castle ,6.989546660685363,1848,3426
HMS Endeavour ,7.292793769993599,2794,3357
SS Princess Irene,7.461316194983961,2585,3198
SS Essess  ,7.598052380682106,2830,3218
USS Stingray  ,7.766900099088804,2520,3327
HMS Devonshire ,7.909225625334402,2968,3928
Jenny ,8.610667792370657,1869,3260
Immer Essen ,8.957552317901106,2548,3492
IJN Shinaru ,9.223367372368298,1260,3355
HMS Bedford ,9.317300504355504,1046,3415
Glencairn ,9.404901333166851,2469,3093
USS Charleston  ,9.595146412963137,1682,3817
SS Princess Irene,9.69680555139295,1718,3203
USS Davies ,9.832485804719,1940,3548
USS Reluctant ,10.09579916013087,2940,3540
SS Andes ,10.300650203674492,1548,3442
HMS Bedford ,10.576016853442635,2691,3468
SS Minnow Johnson  ,11.105527096591034,2919,3805
SS Claridon ,11.329542622643897,2107,3926
Pequod ,11.847069884373317,1518,3407
Deep Quest  ,12.065847591011636,2767,3073
USS Dragonfish ,12.349707731424006,2852,3831
USS Bedford ,12.624276977997999,1650,3934
Amindra ,12.937040494612793,2851,3187
Stealth Ship ,13.111603325816906,2726,3375
Geronimo ,13.260693434172119,2863,3209
USS Charleston  ,13.590927380554929,2962,3413
