Name,Arrival Time,TEU,Waiting Cost
USS Haynes ,0.08,1422,3877
Deep Quest  ,0.44,1462,3212
USS Intrepid ,0.86,1567,3739
Jenny ,1.09,1386,3572
SS Happy Wanderer ,1.36,1524,3619
USS Lansing ,1.6,2724,3531
SS Claridon ,1.92,1797,3822
Hai Peng ,2.25,2067,3280
Flying Dutchman ,2.36,1765,3424
Stealth Ship ,2.54,1138,3492
Brandenburg ,2.83,1599,3334
HMS Sherwood  ,2.98,1030,3754
Sea Cliff  ,3.22,1793,3652
HMS Sea Tiger ,3.3,1230,4035
Orca ,3.43,1573,3594
Love Nest ,3.55,1402,3725
Hai Peng ,3.92,1670,3521
USS Tiger Shark ,4.14,1746,3944
Angelina  ,4.29,1843,3062
Patna ,4.56,1788,2967
Flying Dutchman ,5.21,1661,3794
Hai Peng ,5.53,1545,4024
SS Antonia Graza ,5.68,1237,3893
SS Essess  ,5.97,1275,3766
Orca ,6.19,1449,3215
USS Reluctant ,6.35,2715,3620
USS Intrepid ,6.77,1548,3953
Black Swan ,7.18,2400,3533
USS Haynes ,7.84,2902,3236
USS Copperfin ,8.03,2173,3664
SS Crescent Star,8.29,2310,3206
Hahnchen Maru ,8.53,2087,3552
Red October ,8.68,1459,3711
Nautilus ,9.14,1140,3477
HMS Bedford ,9.31,2882,3273
Poseidon ,9.39,2442,3729
HMS Nereid  ,10.14,1385,3293
SS Goliath ,10.36,1680,3422
Empress ,10.62,1953,4386
HMS Viperess ,10.82,2995,3636
Flying Dutchman ,11.04,1716,3695
Aquanaut 3  ,11.21,2570,4030
U-571  ,11.41,2270,3865
SS Minnow Johnson  ,11.62,1735,3590
USS Bedford ,11.7,2431,3746
HMS Sea Tiger ,12.07,2455,4055
Q Boat ,12.3,1606,3615
USS Pequod  ,12.57,1029,3306
Proteus  ,12.77,2338,2764
HMS Lydia ,13.02,1138,3820
