Name,Arrival Time,TEU,Waiting Cost
Wonkatania ,0.27,2307,3997
Sea Star ,0.47,2977,3699
Elizabeth Dane ,0.75,2301,3576
Jenny  ,0.95,1547,3396
USS Sawfish ,1.26,2640,3960
Brandenburg ,1.61,1662,3439
USS Sawfish ,1.89,1666,3112
USS Tigerfish ,2.05,1201,3556
USS Tigerfish ,2.24,1921,3829
HMS Sea Tiger ,2.58,2756,3916
Disco Volante ,2.78,1838,3181
The Flying Wasp ,3.19,1067,3033
HMS Compass Rose ,3.17,2214,3601
U-571  ,3.46,1960,3846
Sea Cliff  ,3.53,2529,3421
USS Pequod  ,4.08,2862,3931
Aquanaut 3  ,4.53,1787,3342
SS Britannic ,4.31,2152,3473
Ghost ,4.77,2350,3101
Ning-Po  ,4.84,2986,3274
Acheron ,5.17,2675,3450
Black Hawk ,5.5,1334,3120
The Wanderer  ,5.67,1005,3401
Edinburgh Trader ,6.08,2876,3083
USS Copperfin ,6.34,2732,3988
USS Stingray  ,6.57,2682,3160
Flying Dutchman ,6.69,1997,3963
Amindra ,7.09,1282,3022
Yellow Submarine ,7.22,1521,3056
Brandenburg ,7.14,1772,3250
The Flying Wasp ,7.84,1317,3377
Liparus ,8.06,2631,3467
African Queen ,8.3,1286,3135
Dulcibella ,8.65,1155,3914
USS Copperfin ,8.81,2297,3947
USS Sea Tiger ,9.08,1664,3091
Batavia Queen ,9.4,1829,3806
Jenny  ,9.42,2283,3439
Pequod ,9.64,2837,3112
Edinburgh Trader ,9.88,1502,3520
HMS Avenger ,9.93,2067,3683
USS Echo ,10.81,2483,3532
Black Pearl ,10.51,2692,3551
USS Tiger Shark ,10.95,2169,3600
SS Britannic ,11.04,2860,3431
USS Thunderfish ,11.44,2345,3915
SS Chiku Shan ,11.62,2316,3582
SS Britannic ,12.04,1154,3452
Jenny  ,12.39,2717,3228
HMS Nereid  ,12.77,2936,3475
