Name,Arrival Time,TEU,Waiting Cost
The Inferno ,0.12,2736,4101
Black Hawk ,0.43,2132,3506
USS Belinda ,0.65,1943,4030
Nautilus ,0.76,1619,3352
Liparus ,1.03,2026,3090
HMS Nereid  ,1.18,2040,3499
SS Happy Wanderer ,1.48,2439,3676
USS Abraham Lincoln ,1.76,1838,3011
Saracen ,1.95,2788,3228
USS Montana ,2.09,1809,3702
USS Valhalla ,2.4,2012,3788
Red Dragon  ,2.62,2169,3654
Aeolus ,2.8,1853,3284
USS Sawfish ,2.94,1519,3230
Jenny ,3.05,2707,3106
USS Davies ,3.21,2610,4113
HMS Chester ,3.45,2550,3524
Hai Peng ,3.88,1524,3648
Turtle  ,4.36,2059,3415
Poseidon ,4.58,1076,3345
Ning-Po  ,4.8,2111,3914
Red Witch ,4.98,2557,3507
Love Nest ,5.54,1752,4090
Sea Star ,6.03,2858,3564
SS Andes ,6.17,2162,2815
USS Abraham Lincoln ,6.3,1291,3495
Turtle  ,6.5,1504,3748
HMS Bedford ,6.54,1276,3618
Nathan Ross ,6.71,2591,4126
SS Claridon ,6.92,2493,3766
SS Andes ,7.05,2920,3712
USS Dragonfish ,7.19,2700,3520
The Wanderer  ,7.48,2966,3517
HMS Lydia ,7.79,1652,3665
Saracen ,7.91,2295,3992
Angelina  ,8.45,1069,3485
The Wanderer  ,8.91,2827,3614
SS Venture ,9.18,1965,3570
Red Witch ,9.26,2782,3597
SSNR Seaview ,9.64,2069,3783
USS Aspen ,9.77,2442,3566
HMS Chester ,10.48,1300,3331
HMS Bedford ,10.54,1076,3529
HMS Viperess ,10.81,1662,3795
Liparus ,11.02,2463,3401
USS Davies ,11.15,1515,3968
USS Echo ,11.5,1179,3356
Belafonte ,11.65,1525,3831
HMS Solent  ,12.21,1742,3731
Nathan Ross ,12.59,1660,3608
