Name,Arrival Time,TEU,Waiting Cost
USS Haynes ,0.17,1468,3915
USS Belinda ,0.37,1609,3297
Gloria N ,0.75,1620,3689
SS Sea Witch ,1.06,1979,3129
USS Abraham Lincoln ,1.29,1827,2873
Q Boat ,1.52,2700,3421
Turtle  ,1.68,2497,3849
HMS Victoria ,2.07,2918,4116
Jenny ,2.21,2889,3745
USS Tigerfish ,2.47,1985,3300
HMS Chester ,2.6,2606,3376
USS Montana ,2.72,2765,3551
HMS Nereid  ,2.9,2421,3720
Jenny  ,3.06,2773,3444
Batavia Queen ,3.3,2231,3498
IJN Shinaru ,3.39,1749,3810
Rights-of-Man ,3.6,2426,3934
USS Thunderfish ,3.88,1821,3396
Elizabeth Dane ,4.34,2359,4259
Black Pearl ,4.45,2866,3352
Acheron ,4.66,1198,3523
Altair ,4.84,2777,3257
Hai Peng ,5.01,2587,3507
Geronimo ,5.16,2952,3708
HMS Lydia ,5.35,1187,2933
Academic Vladislav Volkov ,5.76,2945,3760
SS Minnow Johnson  ,5.95,1941,3509
Altair ,6.24,1075,3194
USS Aspen ,6.5,2565,3600
USS Aspen ,6.69,1507,3825
USS Thunderfish ,6.82,1181,3437
Batavia Queen ,7.03,2443,3949
HMS Torrin ,7.17,1373,3361
MS Ergenstrasse ,7.95,2325,3382
USS Tigerfish ,8.43,2311,4188
The Flying Wasp ,8.69,2391,3566
USS Starfish ,9.3,1177,3570
HMS Saltash Castle ,9.46,1681,3694
Red Witch ,9.68,1099,3550
USS Intrepid ,9.93,2615,3890
Immer Essen ,10.19,2000,4166
Morning Star ,10.5,1163,3227
HMS Solent  ,11.22,2282,3746
USS Pequod  ,11.51,1074,3642
USS Davies ,11.98,1300,2789
Ulysses ,12.4,2142,3726
Ning-Po  ,12.74,2675,3666
HMS Avenger ,12.81,2200,3785
HMS Venus ,13.19,1444,3695
HMS Viperess ,13.38,1834,3474
