Name,Arrival Time,TEU,Waiting Cost
USS Caine ,0.22,2105,3345
Rights-of-Man ,0.4,2878,3394
HMS Solent  ,0.79,2352,3128
USS Pequod  ,0.98,1317,3640
Rob Roy ,1.19,1578,3251
USS Scotia  ,1.49,1240,3872
HMS Defiant ,1.68,2817,3223
Brandenburg ,2.09,1896,3804
USS Stingray  ,2.15,1336,3993
HMS Venus ,2.53,2969,3472
HMS Bedford ,2.92,2158,3596
USS Starfish ,2.83,2426,3048
HMS Compass Rose ,3.14,1200,3220
Patna ,3.5,1817,3585
USS Sea Tiger ,3.63,2293,3551
USS Starfish ,4.01,2132,3986
USS Echo ,4.22,2004,3989
USS Belinda ,4.47,1216,3480
Brandenburg ,4.63,2438,3933
Empress ,5.18,1373,3705
Ghost ,5.46,1152,3879
HMS Sea Tiger ,5.56,1070,3475
USS Pequod  ,5.73,1336,3499
Argonautica ,6.08,2271,3932
HMS Interceptor ,6.31,1094,3409
SS Antonia Graza ,6.22,1422,3080
Love Nest ,6.91,2460,3724
SS Sea Witch ,7.19,2500,3944
Edinburgh Trader ,7.3,1288,3498
USS Montana ,7.68,1471,3634
MS Ergenstrasse ,7.87,1628,3655
HMS Saltash Castle ,7.94,2116,3491
Pequod ,8.5,2774,3060
Mary Deare ,8.61,1324,3278
HMS Solent  ,8.38,1901,3603
USS Reluctant ,8.91,2349,3237
SS Goliath ,9.54,2397,3227
SSN Ulysses ,9.52,1307,3680
SS Britannic ,9.69,2902,3178
Reaper  ,10.0,2265,3357
Rob Roy ,10.43,2524,3057
Nautilus ,10.52,1462,3853
HMS Viperess ,10.49,1125,3434
Ulysses ,10.76,2764,3087
SS Claridon ,11.45,2690,3658
Aquanaut 3  ,11.75,1524,3479
USS Sea Tiger ,11.92,2370,3054
Rachel ,11.74,2469,3434
SS Britannic ,12.12,2139,3339
USS Dragonfish ,12.65,1516,3983
