Name,Arrival Time,TEU,Waiting Cost
The Henrietta  ,0.24612583433983712,1784,3102
Angelina  ,0.4235155093326459,2929,3875
HMS Venus ,0.5903109605756265,1081,3237
USS Sea Tiger ,0.6907424898721959,2667,3184
Benthic Explorer ,0.9683685286966632,1673,3606
Dulcibella ,1.1858359200047808,1460,3000
USS Lansing ,1.430525251065556,1633,3068
USS Scotia  ,1.574151656722449,1884,3894
HMS Sherwood  ,1.776260025266795,2877,3407
HMS Defiant ,2.0830553227965893,1543,3282
HMS Lydia ,2.342950577263359,2227,3506
Immer Essen ,2.5034308890330967,1154,3576
USS Dragonfish ,2.639906859606155,1574,3696
IJN Shinaru ,2.9262124354668226,1728,3891
Ning-Po  ,3.1019210699011652,1081,3357
HMS Solent  ,3.263615501841858,2522,3073
St. Georges ,3.545493951426669,1959,3835
Wonkatania ,3.6759264611478115,2414,3767
Belafonte ,3.8093091223099247,2860,3570
Red Witch ,3.9752849318315753,1003,3183
HMS Sherwood  ,4.092308117556451,2017,3301
USS Pequod  ,4.348013882685603,2462,3382
SS Sea Witch ,4.672975185590984,2890,3446
Love Nest ,5.243981233665381,2312,3617
Love Nest ,5.482326851621213,2049,3061
USS Pequod  ,5.900291137971783,1008,3660
Dulcibella ,6.169231270204822,1368,3660
HMS Defiant ,6.380146055421223,2202,3544
USS Caine ,6.808321291486777,1417,3520
Caledonia II  ,7.069331514537853,1646,3552
Rachel ,7.586397544998239,2684,3102
HMS Interceptor ,7.94138893289009,1156,3758
USS San Pablo ,8.088688069737918,2407,3967
USS Scotia  ,8.176417164877227,2160,3137
Rights-of-Man ,8.328157609333203,2067,3566
USS Reluctant ,8.568424243790952,1505,3349
Caledonia II  ,9.15507483004025,2189,3028
Patna ,9.26541023517361,2187,3071
Orca ,9.61113657460192,2313,3384
HMS Avenger ,9.923955346565517,2030,3237
Hai Peng ,10.216040204110612,1685,3563
Q Boat ,10.582414724116544,2639,3155
Rob Roy ,10.662786116295626,1936,3946
HMS Torrin ,10.758948904932828,1753,3586
HMS Bedford ,10.929419456010272,2587,3259
Red Dragon  ,11.124453314981633,2840,3701
Albatross ,11.313168823560595,1056,3342
Disco Volante ,11.79936161448629,1372,3285
USS Bedford ,12.16202022979393,1561,3918
USS Poseidon ,12.23897569696906,2032,3211
