Name,Arrival Time,TEU,Waiting Cost
USS San Pablo ,0.13,1120,3712
HMS Sea Tiger ,0.19,2819,3905
HMS Chester ,0.64,2462,4062
HMS Venus ,0.99,1226,3360
MS Ergenstrasse ,1.11,1685,3620
USS Scotia  ,1.54,1269,3382
USS Sea Tiger ,1.64,1271,3759
HMS Saltash Castle ,1.81,2554,3535
Rights-of-Man ,1.94,2043,3630
HMS Sea Tiger ,2.12,2545,3507
Liparus ,2.22,2715,3001
Academic Vladislav Volkov ,2.41,2580,3592
Glencairn ,2.72,2922,3826
Belafonte ,2.96,2120,3702
Reaper  ,3.2,2350,3701
Jenny ,3.31,1777,3610
Gloria N ,3.56,2992,3772
African Queen ,3.6,1108,3701
Aquanaut 3  ,3.83,2682,3129
Rights-of-Man ,3.98,2163,3839
Ning-Po  ,4.19,1935,3853
Disco Volante ,4.55,1429,3940
Acheron ,4.8,2678,3001
SS Goliath ,4.96,2097,3704
HMS Torrin ,5.11,2865,3111
USS Copperfin ,5.42,2433,3215
USS Starfish ,5.5,1504,3760
Acheron ,5.71,2582,3845
SS Claridon ,5.93,2198,3999
HMS Shag at Sea  ,6.17,1475,3873
Jenny  ,6.69,1142,3576
USS Reluctant ,6.93,1555,4181
USS Starfish ,7.09,2486,3652
SSNR Seaview ,7.26,2400,3533
USS Poseidon ,7.33,1348,3995
Belafonte ,7.53,1490,3656
Deep Quest  ,7.64,1937,3600
SS Britannic ,7.95,2490,3568
USS Intrepid ,8.35,1685,3503
HMS Shag at Sea  ,8.6,1362,3883
Hahnchen Maru ,8.79,2114,3637
Red Dragon  ,8.91,2083,3009
HMS Sherwood  ,9.21,2294,3529
SS Britannic ,9.38,1268,3405
HMS Venus ,9.59,2467,3528
Red Witch ,9.77,1654,3082
USS Sea Tiger ,10.49,1746,3707
Rights-of-Man ,10.65,2038,3623
Mary Deare ,10.83,1796,3392
SS Chiku Shan ,11.08,2397,3722
