Name,Arrival Time,TEU,Waiting Cost
Elizabeth Dane ,0.28,1789,3097
USS Stingray  ,0.47,2367,3610
The Wanderer  ,0.78,1452,3692
USS Pequod  ,0.93,2819,3397
USS Caine ,1.33,1712,3580
USS Haynes ,1.47,2149,3402
HMS Viperess ,1.68,2581,3303
Morning Star ,1.92,1504,3580
USS Sawfish ,2.2,2495,3526
HMS Lydia ,2.6,1313,3426
USS Belinda ,2.91,1301,3934
SS Britannic ,3.09,1678,3419
USS Charleston  ,3.07,2410,3329
USS Charleston  ,3.32,2830,3795
HMS Devonshire ,3.9,1420,3364
HMS Nereid  ,4.08,2817,3648
USS Montana ,4.32,1776,3539
USS Lansing ,4.48,2390,3818
USS Echo ,4.9,1012,3176
Rob Roy ,4.9,1729,3029
HMS Solent  ,5.14,1362,3184
HMS Compass Rose ,5.45,1378,3099
USS San Pablo ,5.82,1157,3675
Disco Volante ,6.06,2943,3536
USS Haynes ,6.22,2108,3189
Sea Star ,6.41,1168,3627
Black Swan ,7.18,2391,3367
African Queen ,6.8,1482,3265
Hahnchen Maru ,7.17,1878,3716
SS Sea Witch ,7.68,2006,3369
HMS Chester ,7.83,2871,3279
HMS Viperess ,8.3,2515,3653
HMS Nereid  ,8.2,1087,3302
HMS Nereid  ,8.52,1589,3775
HMS Sea Tiger ,8.82,2970,3758
Liparus ,9.01,1859,3085
Red Witch ,9.49,1637,3304
USS Belinda ,9.57,2429,3203
Pequod ,9.78,2549,3780
St. Georges ,10.03,1916,3765
Glencairn ,10.22,1664,3446
Reaper  ,10.73,1202,3439
USS Copperfin ,11.27,2770,3784
SS Venture ,10.82,1493,3658
Belafonte ,11.02,1621,3077
SS Sea Witch ,11.65,2367,3287
SSNR Seaview ,11.81,2579,3267
Saracen ,12.21,2734,3873
SS Minnow Johnson  ,12.26,1032,3130
USS Thunderfish ,12.51,1196,3307
