Name,Arrival Time,TEU,Waiting Cost
Q Boat ,0.37,2410,3198
SS Antonia Graza ,0.78,1705,3415
St. Georges ,0.93,2234,3491
HMS Compass Rose ,1.09,1261,3728
HMS Venus ,1.73,1108,4031
Aquanaut 3  ,1.93,2037,3682
HMS Venus ,2.18,1159,3428
Albatross ,3.01,2249,4044
USS San Pablo ,3.25,1953,3666
Amindra ,3.6,2068,3073
HMS Avenger ,3.87,2062,3868
HMS Avenger ,4.19,2667,3802
St. Georges ,4.48,2324,3664
SS Sea Witch ,4.81,2211,3069
USS Oakland ,4.93,2767,3347
Empress ,5.42,2428,3614
USS Valhalla ,5.6,2765,3182
HMS Sea Tiger ,5.91,2953,3728
USS Tiger Shark ,6.03,2987,3391
Elizabeth Dane ,6.22,1748,3633
SS Sea Witch ,6.6,1084,3677
SS Princess Irene,6.89,2323,3901
HMS Bedford ,7.17,2880,3588
SS Essess  ,7.32,2677,3824
Turtle  ,7.43,1910,3559
HMS Devonshire ,7.84,1910,3788
SS Andes ,8.12,2811,3773
SS Venture ,8.32,2562,4273
USS Thunderfish ,8.61,2058,3585
USS Intrepid ,9.03,1670,3211
Sea Star ,9.19,2409,3561
Nautilus ,9.35,2004,3499
USS Thunderfish ,9.6,1832,3683
HMS Compass Rose ,9.71,1882,3429
SS Sea Witch ,10.02,1557,3636
Pequod ,10.26,1029,3401
Academic Vladislav Volkov ,10.38,1308,3794
The Wanderer  ,10.71,1896,3662
SS Venture ,10.85,1639,3354
USS Oakland ,11.11,1900,3441
HMS Defiant ,11.39,2379,3547
Immer Essen ,11.9,1103,3696
SS Princess Irene,12.18,1079,3879
USS Sea Tiger ,13.69,2567,3594
USS Starfish ,13.85,1448,3838
Morning Star ,14.44,1456,3845
Liparus ,14.87,2621,3793
USS Montana ,15.18,2303,3640
HMS Bedford ,15.59,1175,3613
HMS Sutherland ,16.22,2544,3765
