Name,Arrival Time,TEU,Waiting Cost
HMS Bedford ,0.23,1501,3214
Disco Volante ,0.48,1895,3626
Gloria N ,0.74,2743,3677
Black Swan ,1.09,1673,3173
Arabella ,1.17,1126,3085
USS Pequod  ,1.43,2624,3607
USS Valhalla ,1.78,2553,3633
USS Pequod  ,1.89,2244,3563
Aeolus ,2.26,2775,3029
USS Montana ,2.57,1453,3780
Q Boat ,2.69,2990,3596
Batavia Queen ,3.03,2926,3860
USS San Pablo ,3.38,1845,3042
HMS Venus ,3.57,2786,3043
Acheron ,3.79,2033,3474
USS Oakland ,3.98,2792,3370
Elizabeth Dane ,4.34,2249,3899
Red Witch ,4.57,2883,3264
USS Charleston  ,4.9,1872,3863
Batavia Queen ,4.9,1169,3070
USS Davies ,5.14,1569,3750
Black Swan ,5.54,1610,3739
IJN Shinaru ,5.8,1357,3128
Turtle  ,6.09,2172,3235
Aquanaut 3  ,6.36,2667,3268
Yellow Submarine ,6.75,2299,3507
USS Sea Tiger ,6.6,2904,3548
HMS Victoria ,7.32,2754,3211
Gloria N ,7.23,1222,3809
HMS Victoria ,7.4,2528,3485
USS Belinda ,7.45,1329,3558
Saracen ,8.01,1148,3195
HMS Sea Tiger ,8.18,2684,3494
Liparus ,8.42,1481,3952
Empress ,8.86,2883,3704
HMS Chester ,9.1,1068,3488
Stealth Ship ,9.35,2211,3358
Orca ,9.37,1757,3560
HMS Saltash Castle ,9.57,2504,3024
Argo ,10.09,2451,3185
Acheron ,10.52,1549,3939
SS Andes ,10.51,2716,3221
Q Boat ,10.82,1317,3039
HMS Lydia ,10.91,2709,3325
Poseidon ,10.91,2314,3593
Ghost ,11.54,1909,3069
Orca ,12.1,2038,3871
Yellow Submarine ,11.7,1082,3481
Aeolus ,12.14,2958,3178
HMS Sea Tiger ,12.26,1313,3392
