Name,Arrival Time,TEU,Waiting Cost
USS Tigerfish ,0.45,1251,3581
HMS Sutherland ,0.59,2426,3574
Saracen ,0.79,1550,3212
HMS Endeavour ,1.08,1633,3345
USS Starfish ,1.27,2971,3503
SS Crescent Star,1.43,2343,3539
Aquanaut 3  ,1.58,1342,3564
HMS Torrin ,1.86,2720,3633
Aeolus ,1.97,1606,3341
USS Scotia  ,2.16,1048,3004
Immer Essen ,2.42,2493,4025
HMS Sherwood  ,2.55,2041,3748
USS Oakland ,2.7,2139,3979
HMS Endeavour ,3.09,2477,3410
HMS Interceptor ,3.3,1480,3138
Jenny  ,3.4,2008,3519
SS Antonia Graza ,3.7,2905,2824
Rights-of-Man ,3.79,1886,3470
USS Echo ,3.97,1151,3306
HMS Chester ,4.17,1884,4022
Albatross ,4.38,2456,3803
SS Sea Witch ,4.58,2322,3624
HMS Shag at Sea  ,4.67,1986,3217
Geronimo ,4.77,2090,3454
SSNR Seaview ,5.14,1226,3520
Red Witch ,5.6,1756,3260
USS Aspen ,5.92,2016,3444
Flying Dutchman ,6.43,1625,3808
USS Caine ,6.7,2323,3885
Morning Star ,7.05,1614,3748
Acheron ,7.22,1336,3790
HMS Sea Tiger ,7.26,1801,3807
Brandenburg ,7.72,2501,3634
USS Stingray  ,7.82,2299,3471
HMS Solent  ,8.15,2149,3628
Belafonte ,8.47,1047,3451
Yellow Submarine ,8.61,1354,3437
Caledonia II  ,8.73,1653,3907
Rachel ,8.82,2725,3584
USS Sea Tiger ,9.2,1593,2991
Acheron ,9.3,2853,3541
HMS Nereid  ,9.49,1215,4029
The Henrietta  ,9.55,1470,3820
HMS Shag at Sea  ,9.81,2037,3821
Nathan Ross ,9.92,2795,3150
USS Haynes ,10.29,2929,3229
HMS Torrin ,10.4,1847,3343
USS Copperfin ,10.66,2102,3876
USS Poseidon ,10.81,2003,3590
HMS Defiant ,10.91,2350,2913
