Name,Arrival Time,TEU,Waiting Cost
HMS Venus ,0.24,2328,3687
Ulysses ,0.39,2617,3952
HMS Sutherland ,0.76,1355,3255
Benthic Explorer ,1.1,2949,3419
Rachel ,1.28,2917,3573
USS Scotia  ,1.39,1625,3435
Academic Vladislav Volkov ,1.75,2679,3357
Black Swan ,2.11,2512,3139
Rights-of-Man ,2.19,1069,3534
USS Tiger Shark ,2.59,1875,3538
Rights-of-Man ,2.79,1547,3121
Deep Quest  ,3.04,2116,3449
Aquanaut 3  ,3.39,2046,3174
Geronimo ,3.62,2948,3919
Arabella ,3.87,2911,3221
Brandenburg ,3.69,1004,3727
Edinburgh Trader ,4.2,1212,3101
USS Belinda ,4.54,1278,3006
USS Sawfish ,4.72,1569,3619
Starfish  ,4.98,1523,3118
USS Pequod  ,5.47,1888,3857
Saracen ,5.39,2366,3397
Benthic Explorer ,5.6,2929,3341
Red Dragon  ,5.84,1563,3977
HMS Viperess ,6.42,2011,3118
Dulcibella ,6.43,2266,3341
Rachel ,6.89,1810,3547
SS Essess  ,6.77,1312,3007
HMS Devonshire ,7.37,1438,3005
Liparus ,7.74,2628,3007
HMS Devonshire ,7.59,2969,3104
Jenny ,7.98,2329,3914
Dulcibella ,8.34,2272,3754
Batavia Queen ,8.49,2934,3136
HMS Victoria ,8.5,2319,3216
SSNR Seaview ,9.15,1853,3203
HMS Endeavour ,9.31,1642,3133
Deep Quest  ,9.52,1119,3191
Starfish  ,9.56,2633,3461
Amindra ,9.9,1346,3368
USS Charleston  ,10.39,2719,3035
USS Starfish ,10.39,1695,3039
Red Witch ,10.8,1822,3749
USS Haynes ,11.17,1937,3170
Red October ,11.55,2104,3239
USS Aspen ,11.42,2577,3010
SS Andes ,11.94,1212,3850
Arabella ,11.94,2743,3426
Ulysses ,12.38,2852,3117
SS Princess Irene,12.19,2486,3011
