Name,Arrival Time,TEU,Waiting Cost
USS Charleston  ,0.19,1873,3792
USS Montana ,0.26,1714,3731
Red Dragon  ,0.43,2690,4584
Disco Volante ,0.63,2876,3058
Stealth Ship ,0.86,1370,3731
HMS Endeavour ,1.08,2006,3583
SS Andes ,1.3,2263,3719
Jenny ,1.47,1023,3621
HMS Endeavour ,1.75,1074,3479
HMS Compass Rose ,1.84,2674,3581
Jenny ,1.93,2730,3442
Jenny  ,2.05,2687,3411
USS Intrepid ,2.15,1362,4398
Caledonia II  ,2.24,1424,3831
HMS Chester ,2.46,2212,3816
Disco Volante ,2.82,2646,3711
Hai Peng ,3.05,2747,3601
Amindra ,3.26,2035,3363
SS Goliath ,3.57,2530,3190
HMS Solent  ,3.66,2366,3938
SSN Ulysses ,3.98,1882,3731
USS Tigerfish ,4.14,2574,4024
USS Oakland ,4.26,1947,3719
Elizabeth Dane ,4.43,2565,3448
USS Bedford ,4.59,2508,3662
Reaper  ,4.8,2789,3397
USS Davies ,4.85,1537,3274
HMS Compass Rose ,5.09,2644,3905
USS Haynes ,5.32,2442,3490
Glencairn ,5.43,1105,3580
Reaper  ,5.64,1574,3570
Black Hawk ,5.8,1247,3844
USS Charleston  ,6.18,2604,3730
HMS Interceptor ,6.34,2491,3935
HMS Compass Rose ,6.5,2016,3829
SS Andes ,6.7,1783,3872
Glencairn ,6.89,2577,3652
Proteus  ,7.03,2216,3947
Argo ,7.38,1222,3210
St. Georges ,7.58,2110,3590
HMS Victoria ,7.86,1134,3987
U-571  ,7.94,2855,3819
USS Lansing ,8.01,1674,3673
SS Minnow Johnson  ,8.2,2216,4200
Gloria N ,8.71,2101,3448
IJN Shinaru ,9.2,2148,2926
USS Abraham Lincoln ,9.44,1051,3390
USS Bedford ,9.57,1567,3533
Red Dragon  ,9.7,1487,4086
Argo ,9.77,1456,3954
