Name,Arrival Time,TEU,Waiting Cost
Ghost ,0.15,1316,3878
Deep Quest  ,0.55,1115,3016
USS Echo ,0.84,1435,3536
Argo ,1.01,1597,3906
USS Tigerfish ,1.29,2414,3189
SS Britannic ,1.41,2801,3500
Geronimo ,1.6,1804,3060
The Flying Wasp ,1.75,1676,3437
Orca ,2.07,2947,4359
Empress ,2.21,1803,3957
Elizabeth Dane ,2.7,1274,3945
Arabella ,3.05,2158,3128
USS Echo ,3.12,2048,3743
Rights-of-Man ,3.49,2008,4267
Love Nest ,3.79,1583,3277
HMS Nereid  ,4.28,1099,3455
Dulcibella ,5.11,1265,3390
Black Swan ,5.18,1387,3142
HMS Defiant ,5.64,2749,3989
Flying Dutchman ,6.27,2450,3598
HMS Endeavour ,6.74,2113,3542
SS Minnow Johnson  ,6.89,2189,4003
HMS Solent  ,7.11,2091,4031
MS Ergenstrasse ,7.23,1826,3494
USS Tigerfish ,7.35,2838,3363
Orca ,7.59,2863,3040
HMS Lydia ,7.68,2113,3541
Ghost ,7.95,1082,3457
HMS Avenger ,8.22,1290,3501
Black Hawk ,8.41,1090,3446
HMS Chester ,8.59,1344,3798
Ghost ,8.83,2914,3755
USS Montana ,9.14,2860,3240
Sea Cliff  ,9.37,1727,3480
Red Witch ,9.64,1077,3469
IJN Shinaru ,9.81,1481,3567
USS Starfish ,9.93,2816,3594
USS Davies ,10.07,2523,3862
SSNR Seaview ,10.28,2708,3114
Belafonte ,10.62,1387,3109
Flying Dutchman ,10.94,2690,3866
Nathan Ross ,11.1,1116,3596
USS Poseidon ,11.35,2927,3177
The Henrietta  ,11.44,1773,3703
Red Witch ,11.55,1408,3627
HMS Chester ,11.67,2234,3670
Patna ,11.86,2439,4062
Black Hawk ,12.06,1038,3865
HMS Sherwood  ,12.26,1493,3775
Orca ,12.42,1833,3516
