Name,Arrival Time,TEU,Waiting Cost
SS Princess Irene,0.38,2927,3328
Jenny ,0.57,1779,3447
USS Stingray  ,0.78,2008,3487
HMS Avenger ,0.88,2558,3728
Flying Dutchman ,1.14,2207,3673
Belafonte ,1.49,2568,3712
HMS Shag at Sea  ,1.67,2869,3435
USS Bedford ,1.89,2205,3913
HMS Defiant ,1.98,2911,3637
Ulysses ,2.08,1512,3390
USS Bedford ,2.21,1796,3393
USS Scotia  ,2.5,2236,4111
The Flying Wasp ,2.64,1413,3464
Red Dragon  ,2.73,2663,3761
Black Hawk ,3.13,2780,3872
Batavia Queen ,3.46,2780,3006
USS Sea Tiger ,3.83,1281,3585
The Inferno ,3.97,2857,4034
Stealth Ship ,4.16,2738,4057
SS Happy Wanderer ,4.33,2221,3849
Starfish  ,4.65,1545,3114
Edinburgh Trader ,5.13,2749,3762
Aquanaut 3  ,5.21,1982,3609
Liparus ,5.37,2660,3621
Liparus ,5.43,1348,3403
HMS Venus ,5.54,2309,3797
HMS Lydia ,5.87,1686,3871
USS Starfish ,6.22,1991,3363
Nathan Ross ,6.37,1811,3702
Liparus ,6.5,2645,3715
Caledonia II  ,6.66,1797,3025
Red Dragon  ,6.92,2464,3733
Turtle  ,7.17,1837,3477
SSNR Seaview ,7.44,2973,3393
Dulcibella ,7.88,1072,3909
Albatross ,7.99,1705,3691
USS Intrepid ,8.24,2852,3274
Rachel ,8.56,1818,3529
Black Pearl ,8.73,2158,3196
Black Pearl ,8.8,2225,3940
Arabella ,9.26,2213,4001
Wonkatania ,9.31,1414,3345
USS Pequod  ,9.74,2059,3692
USS Belinda ,9.87,2378,3360
Jenny  ,10.0,2866,3753
Rachel ,10.17,1151,3407
HMS Endeavour ,10.21,1500,3486
Hahnchen Maru ,10.33,2209,2907
HMS Interceptor ,10.71,2436,3810
HMS Sea Tiger ,10.87,1326,4189
