Name,Arrival Time,TEU,Waiting Cost
Dulcibella ,0.2,1145,3457
SS Crescent Star,0.5,1781,3414
HMS Solent  ,0.76,1729,3210
HMS Compass Rose ,1.06,1292,3443
Red October ,1.3,1753,3694
Red Dragon  ,1.57,2061,3887
USS Thunderfish ,1.83,2853,3597
HMS Saltash Castle ,1.89,1255,3682
SS Princess Irene,2.09,2661,3052
Jenny ,2.49,1673,3315
USS Copperfin ,2.73,2660,3775
Q Boat ,3.17,1624,3253
Jenny  ,3.07,1680,3964
Elizabeth Dane ,3.66,1931,3724
Rob Roy ,4.1,1146,3076
Ghost ,3.8,1884,3499
St. Georges ,4.29,1545,3471
Caledonia II  ,4.35,2304,3258
Angelina  ,4.7,2348,3783
USS Sawfish ,5.0,1826,3979
HMS Torrin ,5.22,1667,3927
SS Antonia Graza ,5.38,2825,3678
Sea Cliff  ,5.77,1818,3500
USS Sawfish ,5.92,2686,3534
Aeolus ,6.34,2579,3414
Deep Quest  ,6.46,1172,3981
Mary Deare ,6.92,1745,3726
USS Thunderfish ,6.69,2225,3971
HMS Viperess ,7.55,2886,3272
Glencairn ,7.32,1237,3384
SS Minnow Johnson  ,7.59,1391,3974
USS Tigerfish ,7.81,1039,3085
Hai Peng ,8.28,1494,3057
HMS Bedford ,8.37,2715,3508
USS Stingray  ,8.92,2113,3405
Hai Peng ,9.12,2254,3197
Patna ,9.17,1017,3461
HMS Viperess ,9.61,2280,3882
Immer Essen ,9.81,1513,3861
Belafonte ,10.12,2088,3377
Turtle  ,9.92,1471,3940
HMS Sutherland ,10.49,2687,3311
St. Georges ,10.7,2138,3221
HMS Victoria ,10.98,2208,3286
USS Poseidon ,11.37,2316,3593
Yellow Submarine ,11.49,2796,3452
Angelina  ,11.8,2852,3929
Brandenburg ,11.73,1762,3915
USS Abraham Lincoln ,12.25,2415,3820
Arabella ,12.08,2225,3177
