Name,Arrival Time,TEU,Waiting Cost
HMS Victoria ,0.47,1058,3652
Ning-Po  ,0.7,1746,3317
USS Aspen ,1.09,1494,3780
USS Dragonfish ,1.29,2240,3587
Belafonte ,1.56,1009,3431
Proteus  ,1.66,2294,3583
Black Hawk ,1.94,1776,3048
USS Poseidon ,2.28,1353,3837
Academic Vladislav Volkov ,2.57,2522,3389
Amindra ,2.74,2982,3573
Liparus ,2.88,1448,3191
HMS Saltash Castle ,2.92,2167,3259
HMS Nereid  ,3.06,2858,3802
USS Bedford ,3.33,1728,4105
USS Intrepid ,3.49,1574,3354
SS Claridon ,3.62,2230,3283
HMS Interceptor ,3.72,2719,3811
Patna ,3.94,2333,3302
Hai Peng ,4.14,1671,4192
Aquanaut 3  ,4.26,1473,3901
Edinburgh Trader ,4.36,1717,2750
USS Aspen ,4.7,2810,4034
Red October ,4.99,2785,3935
USS Abraham Lincoln ,5.22,2279,3563
USS Belinda ,5.44,2067,3731
Albatross ,5.63,1613,3305
Black Swan ,6.03,1890,3985
Black Swan ,6.15,1103,3247
USS Valhalla ,6.25,1693,3135
Starfish  ,6.36,2254,3613
SSN Ulysses ,6.59,2235,3549
HMS Sherwood  ,6.69,2428,3785
Yellow Submarine ,6.87,2651,3993
Pequod ,7.07,1558,3643
IJN Shinaru ,7.2,2474,3319
Q Boat ,7.4,1230,3443
USS Stingray  ,7.56,1950,3373
USS Echo ,7.73,2240,4355
HMS Victoria ,7.85,2169,3981
HMS Shag at Sea  ,8.02,1232,4280
Rachel ,8.18,1441,3578
Pequod ,8.46,1731,3720
HMS Torrin ,8.66,2977,3473
Starfish  ,9.08,1687,3671
USS Haynes ,9.15,2094,3695
MS Ergenstrasse ,9.3,2541,3472
HMS Sherwood  ,9.45,2955,3919
Yellow Submarine ,9.72,2214,3856
USS Montana ,9.93,2979,3811
Stealth Ship ,10.43,1539,3613
