Name,Arrival Time,TEU,Waiting Cost
Poseidon ,0.28,1142,3118
Pequod ,0.48,2412,3615
Nathan Ross ,0.79,2915,3459
Sea Cliff  ,0.95,1455,3510
Stealth Ship ,1.19,2966,3643
MS Ergenstrasse ,1.37,2823,3179
Rights-of-Man ,1.73,1012,3057
USS Dragonfish ,1.94,2367,3548
Jenny  ,2.31,1139,3449
HMS Viperess ,2.48,1309,3821
Altair ,2.79,1307,3900
Red Dragon  ,3.1,2469,3061
Proteus  ,3.26,1666,3856
USS Bedford ,3.44,2177,3863
Reaper  ,3.67,2299,3780
USS Echo ,4.15,2834,3674
Ulysses ,4.38,1608,3983
The Inferno ,4.55,2790,3508
SS Venture ,4.62,1122,3241
HMS Torrin ,5.12,1924,3673
Brandenburg ,5.22,2511,3854
Turtle  ,5.85,2343,3194
Hai Peng ,5.75,1280,3079
USS Sawfish ,5.7,2668,3350
USS Starfish ,6.11,1659,3276
USS Sea Tiger ,6.61,1862,3562
Rights-of-Man ,6.65,1664,3624
HMS Chester ,7.13,1532,3105
USS Sea Tiger ,7.29,1529,3627
USS Haynes ,7.52,1093,3126
HMS Victoria ,7.75,1384,3078
SS Happy Wanderer ,7.99,1366,3798
HMS Chester ,8.18,2880,3526
USS Reluctant ,8.73,1738,3883
HMS Victoria ,8.93,1710,3001
Argo ,8.95,1517,3774
SS Happy Wanderer ,9.11,1375,3420
USS Caine ,9.46,2976,3612
USS Sea Tiger ,9.78,2527,3513
HMS Solent  ,10.02,2791,3626
USS Poseidon ,10.14,2114,3986
Black Hawk ,10.67,1697,3295
USS Tigerfish ,10.79,1968,3132
Wonkatania ,10.88,1914,3127
HMS Compass Rose ,10.89,2911,3102
HMS Sea Tiger ,11.5,2102,3896
SSN Ulysses ,11.72,1704,3178
USS Charleston  ,11.99,2390,3256
Batavia Queen ,12.03,2444,3627
USS Valhalla ,12.77,2419,3229
