Name,Arrival Time,TEU,Waiting Cost
Black Swan ,0.16,1701,3165
The Inferno ,0.33,1592,3608
SS Claridon ,0.68,1747,3391
HMS Bedford ,0.77,1167,3626
Q Boat ,1.29,2023,3647
St. Georges ,1.58,2829,3960
Argo ,2.18,2714,3814
HMS Saltash Castle ,2.33,2738,3571
Stealth Ship ,2.67,1107,3416
Elizabeth Dane ,3.04,2645,3545
Angelina  ,3.14,2232,3839
HMS Venus ,3.32,1029,4170
SS Princess Irene,3.88,1266,3543
Red Witch ,3.99,2366,3731
Stealth Ship ,4.16,2134,4112
Arabella ,4.56,1642,3825
Wonkatania ,4.78,1971,3333
Aquanaut 3  ,4.86,2461,3363
Aquanaut 3  ,5.07,1005,4039
HMS Devonshire ,5.39,1671,3718
HMS Solent  ,5.74,1477,3575
USS Davies ,6.25,2389,4079
Orca ,6.36,2533,3419
Elizabeth Dane ,6.44,2117,3555
Nautilus ,7.12,2861,3382
Sea Star ,7.29,1940,4037
Altair ,8.04,2897,3463
HMS Endeavour ,8.2,1433,3614
Ghost ,8.33,1015,3781
Arabella ,8.85,2990,3312
USS Pequod  ,9.08,2254,3966
USS Belinda ,9.2,1655,3865
Aquanaut 3  ,9.41,2163,3796
SS Claridon ,9.66,2916,3590
The Flying Wasp ,9.91,1144,2940
SS Venture ,10.06,1872,3788
Jenny  ,10.27,2957,4081
Elizabeth Dane ,10.66,2812,3547
Patna ,11.0,2859,3394
The Henrietta  ,11.27,1921,3748
USS Caine ,11.46,2501,4063
Q Boat ,11.73,1397,3651
Hahnchen Maru ,12.08,2309,3786
Disco Volante ,12.18,2072,3724
Liparus ,12.31,1480,3614
Turtle  ,12.63,1216,3709
Love Nest ,12.93,1556,3811
Patna ,13.6,2980,3560
Jenny  ,13.68,2768,3240
HMS Sea Tiger ,14.2,1949,3287
