Name,Arrival Time,TEU,Waiting Cost
Aquanaut 3  ,0.11,1257,3785
Caledonia II  ,0.25,2864,3616
Glencairn ,0.37,1869,3762
USS Scotia  ,0.59,2146,3490
Liparus ,0.8,1578,3797
Rachel ,1.15,1462,3794
Orca ,1.54,1039,3431
Caledonia II  ,1.64,2877,3432
The Wanderer  ,1.78,1352,3400
Argonautica ,1.83,1603,3434
Amindra ,2.23,1138,3456
Gloria N ,2.46,2160,3647
Reaper  ,2.68,1791,3597
Deep Quest  ,2.88,2259,3479
Rights-of-Man ,3.15,1151,2947
Arabella ,3.34,1229,3468
Nautilus ,3.52,1220,3517
SS Crescent Star,3.66,2185,3303
Orca ,3.93,1272,3135
USS Scotia  ,4.22,1330,3619
Rachel ,4.61,2150,3837
Black Pearl ,4.8,2545,3413
The Henrietta  ,4.9,1116,3919
USS Dragonfish ,5.23,1913,3787
Jenny  ,5.34,1666,3618
St. Georges ,5.4,2339,3431
Nautilus ,5.61,2751,3504
Batavia Queen ,6.0,2777,3842
SS Princess Irene,6.3,2780,3795
Amindra ,6.43,2761,3426
SS Claridon ,6.57,1636,3167
SS Sea Witch ,7.02,2884,3279
USS Haynes ,7.61,1963,3496
USS Abraham Lincoln ,8.02,1109,3438
HMS Solent  ,8.41,1053,3149
HMS Sutherland ,8.59,1621,3465
USS Thunderfish ,8.8,1187,3310
Reaper  ,8.87,2296,3670
USS Reluctant ,9.04,2234,3457
USS Starfish ,9.09,2906,3668
USS Aspen ,9.16,2488,4213
Disco Volante ,9.3,2294,3645
Altair ,9.48,1910,3351
USS Oakland ,9.65,2167,3287
Ghost ,9.91,2124,4341
The Flying Wasp ,10.55,2096,3488
HMS Sea Tiger ,10.95,1366,3432
HMS Interceptor ,11.11,2987,3253
The Wanderer  ,11.26,2021,3531
Edinburgh Trader ,11.71,1318,3310
