Name,Arrival Time,TEU,Waiting Cost
HMS Devonshire ,0.36,2500,3465
USS Intrepid ,0.98,1752,3044
Red October ,1.73,1632,3856
SS Crescent Star,2.21,1365,3782
HMS Compass Rose ,2.36,2351,3600
HMS Victoria ,2.58,2588,4079
SS Britannic ,2.68,2535,4360
Ghost ,2.81,1262,3777
USS Davies ,3.22,2119,3018
HMS Devonshire ,3.34,1281,3603
The Henrietta  ,3.54,1011,3629
Black Hawk ,3.7,1707,3205
Aquanaut 3  ,4.26,2953,3260
Turtle  ,4.61,1219,3266
The Flying Wasp ,4.88,2912,3772
Disco Volante ,5.02,1765,4221
Flying Dutchman ,5.26,2986,3331
Rachel ,5.63,1718,3712
Argonautica ,6.23,2118,4152
SS Goliath ,6.4,2509,3235
Orca ,6.91,1068,3744
Sea Star ,7.01,1012,4133
HMS Avenger ,7.11,2510,3694
Acheron ,7.41,2433,3456
Q Boat ,7.53,1406,4056
USS Pequod  ,7.61,1490,3757
SS Sea Witch ,7.86,1439,3767
Saracen ,7.94,1406,3824
The Henrietta  ,8.11,2527,3843
Altair ,8.25,1643,3578
USS Sawfish ,8.47,1534,3191
USS San Pablo ,8.65,1844,3730
HMS Viperess ,8.91,2085,4070
Amindra ,9.07,1598,3434
Deep Quest  ,9.5,1530,3810
Acheron ,9.72,1785,3843
USS Abraham Lincoln ,9.77,1688,3668
USS Oakland ,9.94,2155,4047
HMS Shag at Sea  ,10.07,1672,3803
Aeolus ,10.18,1065,3246
Ghost ,10.33,2907,3101
Red Dragon  ,10.46,2256,3158
Albatross ,10.96,2767,3403
U-571  ,11.23,1502,4130
Red Dragon  ,11.38,1153,3616
HMS Torrin ,11.46,1104,3890
SS Claridon ,11.56,2518,3055
Ning-Po  ,12.2,1304,4381
USS Thunderfish ,12.55,1111,3578
Turtle  ,12.93,1097,3636
