Name,Arrival Time,TEU,Waiting Cost
Jenny ,0.25,2564,3372
Academic Vladislav Volkov ,0.54,2912,3426
SS Andes ,0.84,2478,3014
Empress ,1.1,1194,3786
USS Haynes ,1.24,2392,3893
Acheron ,1.57,2815,3417
Rachel ,1.75,1806,3632
HMS Endeavour ,1.98,1399,3344
The Wanderer  ,2.17,2616,3432
Mary Deare ,2.57,2471,3054
SS Andes ,2.7,2233,3469
SS Chiku Shan ,2.99,2618,3037
USS Scotia  ,3.27,2819,3232
Ghost ,3.75,1309,3753
USS Abraham Lincoln ,3.69,2606,3872
SS Crescent Star,4.04,1877,3812
Wonkatania ,4.01,2242,3228
Hahnchen Maru ,4.59,2331,3653
HMS Victoria ,4.93,1905,3957
Black Swan ,5.34,1324,3121
HMS Saltash Castle ,5.31,2093,3349
Jenny ,5.2,2750,3036
SSN Ulysses ,5.88,1041,3842
Hahnchen Maru ,6.2,2975,3629
Hai Peng ,6.42,2518,3100
USS Poseidon ,6.31,2653,3452
USS Caine ,6.67,2977,3108
USS Tigerfish ,7.22,1669,3214
USS Sea Tiger ,7.11,2614,3662
SS Essess  ,7.41,2934,3737
Arabella ,7.87,1918,3255
Deep Quest  ,7.88,2430,3776
HMS Lydia ,8.46,2205,3072
USS Haynes ,8.52,2753,3673
USS Thunderfish ,8.66,1804,3021
Academic Vladislav Volkov ,8.86,2844,3912
Rachel ,9.45,2170,3045
USS Tiger Shark ,9.38,2939,3243
SS Claridon ,9.72,2768,3369
HMS Solent  ,9.86,1852,3669
HMS Saltash Castle ,10.2,1173,3563
HMS Viperess ,10.39,1782,3052
Sea Cliff  ,10.29,1372,3524
Argo ,10.98,2622,3664
HMS Torrin ,11.33,2756,3462
Orca ,10.96,1942,3338
Red Dragon  ,11.17,2323,3045
SS Happy Wanderer ,12.12,2696,3254
Liparus ,12.41,1825,3995
Saracen ,12.56,1781,3214
