Name,Arrival Time,TEU,Waiting Cost
HMS Chester ,0.24,1178,3678
Arabella ,0.55,1882,3456
Aeolus ,0.76,2220,3121
Glencairn ,1.01,2191,3656
HMS Nereid  ,1.36,1556,3113
SS Claridon ,1.42,2673,3263
USS Sawfish ,1.84,1804,3701
HMS Compass Rose ,1.98,2019,3842
SS Antonia Graza ,2.4,2488,3878
USS Scotia  ,2.4,2870,3409
Altair ,2.74,2313,3417
USS Tigerfish ,2.91,2544,3692
Yellow Submarine ,3.29,1484,3155
Albatross ,3.46,2324,3387
USS Davies ,3.67,1937,3503
USS Belinda ,3.97,2408,3430
Stealth Ship ,4.13,2911,3054
Brandenburg ,4.34,1507,3163
USS Echo ,4.79,1460,3089
Brandenburg ,5.0,2055,3974
USS Dragonfish ,5.19,1869,3249
Gloria N ,5.62,1315,3913
Geronimo ,5.93,2489,3245
Batavia Queen ,6.11,1094,3924
Immer Essen ,6.0,2639,3950
Q Boat ,6.69,1736,3953
Aeolus ,6.7,2275,3066
Edinburgh Trader ,6.77,2375,3717
The Wanderer  ,7.23,2622,3011
HMS Viperess ,7.56,1837,3777
Reaper  ,7.83,1352,3878
Albatross ,7.98,2290,3086
Mary Deare ,8.27,1697,3794
USS Dragonfish ,8.51,1916,3013
SS Crescent Star,8.47,1563,3667
Yellow Submarine ,8.92,2629,3017
Proteus  ,9.39,1936,3065
USS Stingray  ,9.19,1932,3700
USS Intrepid ,9.72,2245,3946
Argonautica ,9.72,1940,3052
HMS Venus ,10.09,2093,3212
HMS Saltash Castle ,10.43,2332,3612
HMS Sutherland ,10.63,2501,3904
Brandenburg ,11.37,2065,3331
USS Reluctant ,11.13,1429,3590
USS Reluctant ,11.39,1502,3014
USS Caine ,11.79,2988,3266
USS Reluctant ,12.02,1228,3005
Pequod ,12.09,2563,3123
HMS Endeavour ,12.62,1508,3762
