Name,Arrival Time,TEU,Waiting Cost
Red Dragon  ,0.45,2762,3355
HMS Viperess ,0.59,2571,3411
HMS Nereid  ,0.88,1553,4151
Disco Volante ,1.18,2016,3952
Saracen ,1.47,2926,3436
Flying Dutchman ,1.61,2193,3613
IJN Shinaru ,1.76,2768,3792
USS Aspen ,1.98,2022,3817
HMS Nereid  ,2.13,2495,3657
Elizabeth Dane ,2.5,2721,3584
USS Montana ,2.65,2234,3706
Black Swan ,2.76,2358,3867
SS Andes ,3.0,1869,4053
HMS Bedford ,3.21,1003,4059
Turtle  ,3.34,1036,3636
Aeolus ,3.53,1310,3882
HMS Defiant ,3.6,1576,3836
SS Andes ,3.78,2301,3597
Jenny ,4.0,2705,3735
Red Dragon  ,4.23,1749,3563
HMS Avenger ,5.07,2848,3540
The Inferno ,5.15,2120,3485
SS Claridon ,5.47,2742,3652
USS Scotia  ,5.86,1514,3905
Q Boat ,6.05,2582,3230
USS Lansing ,6.15,2814,3667
SS Crescent Star,6.67,1523,3823
USS Oakland ,7.15,2614,3582
HMS Saltash Castle ,7.58,2874,3308
Patna ,7.94,1139,3504
Orca ,8.22,2068,3673
HMS Victoria ,8.34,1964,3452
USS Charleston  ,8.46,2052,3634
Rob Roy ,8.67,2426,3535
Angelina  ,8.83,2113,3560
Empress ,8.93,1033,3233
SS Essess  ,9.05,2289,3604
USS Dragonfish ,9.26,1904,3371
USS Dragonfish ,9.57,1533,3754
Patna ,9.74,1725,3767
HMS Bedford ,10.05,2189,3864
HMS Chester ,10.44,2524,3235
USS Sawfish ,10.6,1828,3432
Batavia Queen ,10.84,1096,3501
HMS Lydia ,11.22,2306,4346
USS Abraham Lincoln ,11.32,1173,3134
USS Bedford ,11.45,1347,3763
HMS Victoria ,11.63,1655,3659
Argonautica ,12.34,1303,3814
The Flying Wasp ,12.73,1065,3532
