Name,Arrival Time,TEU,Waiting Cost
Patna ,0.48,2235,3441
Pequod ,0.56,1216,3743
USS Tigerfish ,0.91,1960,2982
SS Andes ,1.22,2083,3306
SS Minnow Johnson  ,1.36,2058,2952
African Queen ,1.52,2067,3744
HMS Sutherland ,1.84,1860,3895
USS Poseidon ,1.92,2862,3105
SS Sea Witch ,2.29,1166,3179
HMS Endeavour ,2.4,2254,3618
Hahnchen Maru ,2.63,1269,3640
USS Valhalla ,3.12,2072,3302
Hahnchen Maru ,3.27,2055,3323
Orca ,3.69,2216,3435
Glencairn ,3.86,2061,3477
USS Pequod  ,4.09,2220,3693
Rob Roy ,4.23,2744,3331
Orca ,4.27,1952,3408
St. Georges ,4.53,1971,3288
Glencairn ,4.62,1755,3161
USS Haynes ,4.85,2436,3779
USS Bedford ,5.07,1007,3806
HMS Bedford ,5.26,1027,4330
HMS Nereid  ,5.43,1531,3867
Hahnchen Maru ,5.74,1800,3355
Rob Roy ,5.84,2754,3798
Love Nest ,6.03,2376,3605
HMS Chester ,6.06,1499,3887
USS Haynes ,6.38,2219,3336
Red Dragon  ,6.5,2320,3945
HMS Torrin ,6.82,1684,3787
Angelina  ,6.95,1051,2953
HMS Compass Rose ,7.37,2917,3470
USS Bedford ,7.74,2435,3929
Disco Volante ,8.24,2553,3616
Deep Quest  ,8.63,2097,3165
Sea Star ,9.35,2505,3042
Rob Roy ,9.55,2328,3882
SS Britannic ,9.63,1278,3853
Gloria N ,9.79,1248,3809
Ulysses ,10.1,1589,3657
Benthic Explorer ,10.19,1162,3677
USS Thunderfish ,11.03,1314,3711
SS Sea Witch ,11.34,1579,3547
Rob Roy ,11.53,2356,3791
Morning Star ,11.81,1353,3835
Saracen ,12.1,1405,3510
USS San Pablo ,12.33,1179,3661
The Henrietta  ,12.54,2100,3936
Red Witch ,12.72,1376,3523
