Name,Arrival Time,TEU,Waiting Cost
Red Dragon  ,0.27,1970,3174
Flying Dutchman ,0.62,2436,3575
SSNR Seaview ,0.72,1606,3215
Sea Cliff  ,0.98,1284,3775
SS Happy Wanderer ,1.25,1858,3195
USS Tiger Shark ,1.46,1140,3283
Nautilus ,1.66,2843,3458
Elizabeth Dane ,1.77,2340,3789
SS Claridon ,2.48,1915,3557
Poseidon ,2.6,2423,3961
USS Charleston  ,2.72,1869,3172
USS Bedford ,3.11,2601,3303
Starfish  ,3.03,2994,3439
Love Nest ,3.46,2591,3544
Black Swan ,3.65,1544,3675
Red Dragon  ,4.12,2376,3774
USS Intrepid ,4.46,2947,3819
USS Bedford ,4.66,2328,3042
Geronimo ,4.61,2023,3694
SS Goliath ,5.28,1039,3894
USS Stingray  ,5.33,1058,3885
Red Witch ,5.49,1481,3516
USS Sea Tiger ,5.74,2096,3574
Stealth Ship ,5.99,2245,3438
Stealth Ship ,6.27,2951,3930
SS Britannic ,6.45,2287,3780
Turtle  ,7.05,2244,3021
Geronimo ,6.94,2507,3980
SS Britannic ,7.0,2681,3295
HMS Nereid  ,7.51,2205,3141
HMS Sea Tiger ,7.42,2643,3782
Black Swan ,7.98,1689,3542
Rachel ,8.45,2761,3711
USS Sawfish ,8.42,2196,3328
USS Dragonfish ,8.56,2144,3236
Wonkatania ,9.05,1201,3438
Morning Star ,9.37,1052,3315
Brandenburg ,9.5,1202,3805
USS Tigerfish ,9.47,1887,3850
IJN Shinaru ,9.86,2091,3289
African Queen ,10.39,2665,3062
Mary Deare ,10.56,1332,3947
USS Echo ,10.34,1262,3632
HMS Endeavour ,10.8,1824,3239
MS Ergenstrasse ,11.15,1934,3200
Immer Essen ,11.52,2469,3209
SS Minnow Johnson  ,11.39,2697,3785
The Flying Wasp ,12.25,2330,3467
HMS Shag at Sea  ,12.22,1857,3174
SS Sea Witch ,12.91,2624,3497
