Name,Arrival Time,TEU,Waiting Cost
USS Intrepid ,0.09,1684,3419
USS Intrepid ,0.23,1336,3939
USS Valhalla ,0.62,1863,2852
USS Thunderfish ,0.89,2999,4057
Amindra ,1.04,2939,3761
Gloria N ,1.7,1239,3373
SS Crescent Star,1.79,2227,3710
HMS Viperess ,1.85,2741,3606
Rachel ,2.09,2775,3420
Argonautica ,2.3,2779,3363
USS Sawfish ,2.65,1674,3176
HMS Sherwood  ,3.01,1891,3436
U-571  ,3.5,2034,3556
SSN Ulysses ,3.72,2528,4104
HMS Victoria ,4.09,2188,4029
USS Bedford ,4.46,1068,3829
USS Thunderfish ,4.93,2791,3907
HMS Avenger ,5.04,1057,3785
Belafonte ,5.32,1258,3258
SSN Ulysses ,5.71,2112,3516
USS Reluctant ,5.78,1584,4226
Red Dragon  ,5.95,2964,3537
Rob Roy ,6.05,2246,3408
HMS Shag at Sea  ,6.19,2499,3524
HMS Viperess ,6.65,1536,3489
Black Hawk ,6.95,1352,3594
USS Reluctant ,7.01,2503,3282
USS Stingray  ,7.16,1008,3208
USS San Pablo ,7.31,2077,4010
HMS Torrin ,7.51,2834,3565
Hahnchen Maru ,7.67,2886,4245
USS Bedford ,7.96,1365,4373
USS Echo ,8.13,1241,3615
Immer Essen ,8.39,1089,3138
Academic Vladislav Volkov ,8.84,2132,3871
SS Minnow Johnson  ,8.91,2683,3613
Sea Cliff  ,8.98,1478,3087
U-571  ,9.08,2223,3849
HMS Torrin ,10.42,2918,3942
Ghost ,10.64,1129,3562
Nautilus ,10.95,1718,3688
Nathan Ross ,11.13,1914,3681
Empress ,11.43,1213,4127
Jenny ,11.54,1647,3777
Yellow Submarine ,11.99,2045,3416
HMS Sutherland ,12.45,2325,3379
Empress ,12.57,1313,3412
HMS Sea Tiger ,12.77,2885,3603
USS Intrepid ,13.17,1809,3406
USS Echo ,13.39,1154,4418
