Name,Arrival Time,TEU,Waiting Cost
Belafonte ,0.24,1045,3573
USS Thunderfish ,0.46,1953,3792
USS Haynes ,0.77,1965,3551
USS Oakland ,0.96,1155,3125
USS Copperfin ,1.22,2908,3069
Gloria N ,1.7,2897,3254
Proteus  ,1.76,2116,3887
HMS Nereid  ,1.97,2173,3676
The Wanderer  ,2.31,2146,3466
Pequod ,2.72,1808,3957
USS Abraham Lincoln ,2.8,2174,3380
St. Georges ,2.93,1801,3263
USS Montana ,3.16,1218,3481
USS Belinda ,3.36,2184,3446
Albatross ,3.63,2387,3109
MS Ergenstrasse ,4.13,2743,3959
MS Ergenstrasse ,4.37,1094,3068
HMS Endeavour ,4.37,2397,3163
U-571  ,4.94,1569,3125
HMS Sherwood  ,5.17,2680,3569
Elizabeth Dane ,5.26,1696,3010
Edinburgh Trader ,5.6,2406,3669
Argo ,5.71,1260,3534
Acheron ,5.81,2971,3294
Aeolus ,6.0,1951,3975
Saracen ,6.73,2403,3220
Jenny ,6.62,2350,3261
Brandenburg ,6.93,1837,3945
USS Davies ,7.28,1520,3029
USS Echo ,7.4,2209,3095
HMS Venus ,7.84,2148,3141
USS Valhalla ,7.8,2434,3282
Black Pearl ,8.28,1701,3548
The Flying Wasp ,8.33,1650,3932
Angelina  ,8.69,2053,3752
Empress ,9.0,2331,3076
Nautilus ,9.25,1663,3916
Brandenburg ,9.38,2887,3752
Dulcibella ,9.95,2427,3419
HMS Bedford ,9.78,2434,3407
Altair ,10.12,1944,3458
Rachel ,10.5,1210,3296
USS Aspen ,10.85,1342,3996
HMS Torrin ,10.97,1851,3651
HMS Victoria ,11.28,1418,3847
USS Scotia  ,11.26,2832,3784
HMS Avenger ,11.52,2445,3724
Q Boat ,12.08,2390,3747
HMS Torrin ,12.35,2728,3226
Black Pearl ,12.24,1669,3170
