Name,Arrival Time,TEU,Waiting Cost
SS Antonia Graza ,0.14,1361,3819
Elizabeth Dane ,0.37,2189,3649
Pequod ,0.68,2121,3943
USS Lansing ,0.88,2311,3735
USS Lansing ,0.98,2666,3635
Poseidon ,1.21,1136,4380
USS Lansing ,1.39,1700,4161
SS Britannic ,1.72,1278,3350
Q Boat ,1.82,1842,3740
USS San Pablo ,2.26,2391,3266
Proteus  ,2.53,2803,3635
Q Boat ,2.63,1549,3820
HMS Shag at Sea  ,2.87,1335,4067
HMS Endeavour ,2.98,1834,3874
Immer Essen ,3.15,2447,3264
HMS Saltash Castle ,3.34,1001,3429
Nathan Ross ,3.46,2615,3256
SS Sea Witch ,3.63,2321,3343
Yellow Submarine ,3.82,2928,3363
Nathan Ross ,4.22,2922,3866
HMS Defiant ,4.52,2206,3741
Love Nest ,4.64,2786,3627
Immer Essen ,4.99,2738,3729
USS Sea Tiger ,5.4,2500,3845
USS Scotia  ,5.5,2607,3621
HMS Solent  ,5.59,1247,4113
HMS Viperess ,5.73,2289,3785
SS Crescent Star,6.08,2439,3261
USS Thunderfish ,6.25,2851,3327
Argo ,6.38,2053,3589
USS Echo ,6.45,1518,3314
Proteus  ,6.79,2477,3430
The Henrietta  ,6.96,2196,3388
USS Bedford ,7.24,1047,3632
Batavia Queen ,7.82,1716,2934
Reaper  ,8.13,2243,3420
SS Goliath ,8.37,2200,3534
HMS Defiant ,8.62,2429,3533
Argo ,8.73,1719,3604
Rights-of-Man ,9.52,1052,2950
SS Antonia Graza ,9.56,1718,3950
Altair ,10.01,1686,3640
Gloria N ,10.26,1365,4266
SS Antonia Graza ,10.37,1693,3636
Turtle  ,10.85,2163,3454
Saracen ,11.09,2602,2963
HMS Devonshire ,11.4,1649,3457
USS Tigerfish ,11.61,2125,3473
St. Georges ,11.9,1832,3268
Rights-of-Man ,12.08,1764,3725
